region,product,year,rev_op_type,sales_budget_type,month,amount,mom_growth,vs_budget,seasonal_index
AZ,PJ,2025,Gross,Forecast,Feb,96124144,0.8867,-67044675,0.0178
AZ,PJ,2025,Gross,Forecast,Mar,1031715213,10.7332,255983928,0.1907
AZ,PJ,2025,Gross,Forecast,Apr,162140985,0.1572,134846130,0.03
AZ,PJ,2025,Gross,Forecast,May,293668123,1.8112,-711282836,0.0543
AZ,PJ,2025,Gross,Forecast,Jun,12243498,0.0417,-392414625,0.0023
AZ,PJ,2025,Gross,Forecast,Jul,649713743,53.066,-263772705,0.1201
AZ,PJ,2025,Gross,Forecast,Aug,157982704,0.2432,61795793,0.0292
AZ,PJ,2025,Gross,Forecast,Sep,1860480563,11.7765,1570744736,0.344
AZ,PJ,2025,Gross,Forecast,Oct,108856458,0.0585,37761858,0.0201
AZ,PJ,2025,Gross,Forecast,Nov,852586366,7.8322,242697111,0.1576
AZ,PJ,2025,Gross,Forecast,Dec,75073206,0.0881,-20689103,0.0139
AZ,PJ,2025,Net,Actual,Jan,785060000,,-125757286,0.1126
AZ,PJ,2025,Net,Actual,Feb,79720000,0.1015,22739656,0.0114
AZ,PJ,2025,Net,Actual,Mar,1186170000,14.8792,498383418,0.1701
AZ,PJ,2025,Net,Actual,Apr,86080000,0.0726,63433761,0.0123
AZ,PJ,2025,Net,Actual,May,1349850000,15.6813,828438052,0.1936
AZ,PJ,2025,Net,Actual,Jun,263305600,0.1951,39411514,0.0378
AZ,PJ,2025,Net,Actual,Jul,630650000,2.3951,201904444,0.0904
AZ,PJ,2025,Net,Actual,Aug,78220000,0.124,3032873,0.0112
AZ,PJ,2025,Net,Actual,Sep,1668087000,21.3256,1208479861,0.2392
AZ,PJ,2025,Net,Actual,Oct,79814100,0.0478,74609772,0.0114
AZ,PJ,2025,Net,Actual,Nov,658258300,8.2474,-215528314,0.0944
AZ,PJ,2025,Net,Actual,Dec,107411600,0.1632,87338315,0.0154
AZ,PJ,2025,Net,Budget,Jan,910817286,,0,0.2125
AZ,PJ,2025,Net,Budget,Feb,56980344,0.0626,0,0.0133
AZ,PJ,2025,Net,Budget,Mar,687786582,12.0706,0,0.1605
AZ,PJ,2025,Net,Budget,Apr,22646239,0.0329,0,0.0053
AZ,PJ,2025,Net,Budget,May,521411948,23.0242,0,0.1217
AZ,PJ,2025,Net,Budget,Jun,223894086,0.4294,0,0.0522
AZ,PJ,2025,Net,Budget,Jul,428745556,1.9149,0,0.1
AZ,PJ,2025,Net,Budget,Aug,75187127,0.1754,0,0.0175
AZ,PJ,2025,Net,Budget,Sep,459607139,6.1128,0,0.1072
AZ,PJ,2025,Net,Budget,Oct,5204328,0.0113,0,0.0012
AZ,PJ,2025,Net,Budget,Nov,873786614,167.8961,0,0.2039
AZ,PJ,2025,Net,Budget,Dec,20073285,0.023,0,0.0047
AZ,PJ,2025,Net,Forecast,Jan,230949501,,-679867785,0.0521
AZ,PJ,2025,Net,Forecast,Feb,9941155,0.043,-47039189,0.0022
AZ,PJ,2025,Net,Forecast,Mar,27724708,2.7889,-660061874,0.0063
AZ,PJ,2025,Net,Forecast,Apr,80223456,2.8936,57577217,0.0181
AZ,PJ,2025,Net,Forecast,May,1936039730,24.1331,1414627782,0.437
AZ,PJ,2025,Net,Forecast,Jun,225583830,0.1165,1689744,0.0509
AZ,PJ,2025,Net,Forecast,Jul,685218397,3.0375,256472841,0.1547
AZ,PJ,2025,Net,Forecast,Aug,104187486,0.1521,29000359,0.0235
AZ,PJ,2025,Net,Forecast,Sep,290240227,2.7857,-169366912,0.0655
AZ,PJ,2025,Net,Forecast,Oct,118587680,0.4086,113383352,0.0268
AZ,PJ,2025,Net,Forecast,Nov,592096469,4.9929,-281690145,0.1337
AZ,PJ,2025,Net,Forecast,Dec,129095019,0.218,109021734,0.0291
AZ,PJ,2025,Op,Actual,Jan,785060000,,684718176,0.1126
AZ,PJ,2025,Op,Actual,Feb,79720000,0.1015,16631251,0.0114
AZ,PJ,2025,Op,Actual,Mar,1186170000,14.8792,-590597945,0.1701
AZ,PJ,2025,Op,Actual,Apr,86080000,0.0726,-26657346,0.0123
AZ,PJ,2025,Op,Actual,May,1349850000,15.6813,175776556,0.1936
AZ,PJ,2025,Op,Actual,Jun,263305600,0.1951,258751402,0.0378
AZ,PJ,2025,Op,Actual,Jul,630650000,2.3951,-3190511,0.0904
AZ,PJ,2025,Op,Actual,Aug,78220000,0.124,20850521,0.0112
AZ,PJ,2025,Op,Actual,Sep,1668087000,21.3256,283261612,0.2392
AZ,PJ,2025,Op,Actual,Oct,79814100,0.0478,10675136,0.0114
AZ,PJ,2025,Op,Actual,Nov,658258300,8.2474,-309411843,0.0944
AZ,PJ,2025,Op,Actual,Dec,107411600,0.1632,-30342332,0.0154
AZ,PJ,2025,Op,Budget,Jan,100341824,,0,0.0155
AZ,PJ,2025,Op,Budget,Feb,63088749,0.6287,0,0.0097
AZ,PJ,2025,Op,Budget,Mar,1776767945,28.163,0,0.2741
AZ,PJ,2025,Op,Budget,Apr,112737346,0.0635,0,0.0174
AZ,PJ,2025,Op,Budget,May,1174073444,10.4142,0,0.1811
AZ,PJ,2025,Op,Budget,Jun,4554198,0.0039,0,0.0007
AZ,PJ,2025,Op,Budget,Jul,633840511,139.1772,0,0.0978
AZ,PJ,2025,Op,Budget,Aug,57369479,0.0905,0,0.0089
AZ,PJ,2025,Op,Budget,Sep,1384825388,24.1387,0,0.2136
AZ,PJ,2025,Op,Budget,Oct,69138964,0.0499,0,0.0107
AZ,PJ,2025,Op,Budget,Nov,967670143,13.996,0,0.1493
AZ,PJ,2025,Op,Budget,Dec,137753932,0.1424,0,0.0213
AZ,PJ,2025,Op,Forecast,Jan,876655227,,776313403,0.2462
AZ,PJ,2025,Op,Forecast,Feb,117965644,0.1346,54876895,0.0331
AZ,PJ,2025,Op,Forecast,Mar,149656742,1.2686,-1627111203,0.042
AZ,PJ,2025,Op,Forecast,Apr,116664554,0.7795,3927208,0.0328
AZ,PJ,2025,Op,Forecast,May,413525175,3.5446,-760548269,0.1161
AZ,PJ,2025,Op,Forecast,Jun,158620865,0.3836,154066667,0.0445
AZ,PJ,2025,Op,Forecast,Jul,360417542,2.2722,-273422969,0.1012
AZ,PJ,2025,Op,Forecast,Aug,25843903,0.0717,-31525576,0.0073
AZ,PJ,2025,Op,Forecast,Sep,1113789668,43.0968,-271035720,0.3128
AZ,PJ,2025,Op,Forecast,Oct,63075999,0.0566,-6062965,0.0177
AZ,PJ,2025,Op,Forecast,Nov,97899578,1.5521,-869770565,0.0275
AZ,PJ,2025,Op,Forecast,Dec,67102537,0.6854,-70651395,0.0188
BD+,CDE,2024,Gross,Actual,Jan,438862277,,-44107595,0.0239
BD+,CDE,2024,Gross,Actual,Feb,409467833,0.933,16160900,0.0223
BD+,CDE,2024,Gross,Actual,Mar,1121650193,2.7393,-29900130,0.0611
BD+,CDE,2024,Gross,Actual,Apr,1024653126,0.9135,659588570,0.0558
BD+,CDE,2024,Gross,Actual,May,1253152510,1.223,-1735602014,0.0683
BD+,CDE,2024,Gross,Actual,Jun,3121238980,2.4907,214277083,0.17
BD+,CDE,2024,Gross,Actual,Jul,1279890600,0.4101,848442916,0.0697
BD+,CDE,2024,Gross,Actual,Aug,970531176,0.7583,-390205908,0.0529
BD+,CDE,2024,Gross,Actual,Sep,2036805577,2.0987,573723718,0.111
BD+,CDE,2024,Gross,Actual,Oct,1611292662,0.7911,564248356,0.0878
BD+,CDE,2024,Gross,Actual,Nov,3775822405,2.3433,2283697529,0.2057
BD+,CDE,2024,Gross,Actual,Dec,1313724418,0.3479,567369671,0.0716
BD+,CDE,2024,Gross,Budget,Jan,482969872,,0,0.0326
BD+,CDE,2024,Gross,Budget,Feb,393306933,0.8144,0,0.0265
BD+,CDE,2024,Gross,Budget,Mar,1151550323,2.9279,0,0.0777
BD+,CDE,2024,Gross,Budget,Apr,365064556,0.317,0,0.0246
BD+,CDE,2024,Gross,Budget,May,2988754524,8.1869,0,0.2015
BD+,CDE,2024,Gross,Budget,Jun,2906961897,0.9726,0,0.196
BD+,CDE,2024,Gross,Budget,Jul,431447684,0.1484,0,0.0291
BD+,CDE,2024,Gross,Budget,Aug,1360737084,3.1539,0,0.0918
BD+,CDE,2024,Gross,Budget,Sep,1463081859,1.0752,0,0.0987
BD+,CDE,2024,Gross,Budget,Oct,1047044306,0.7156,0,0.0706
BD+,CDE,2024,Gross,Budget,Nov,1492124876,1.4251,0,0.1006
BD+,CDE,2024,Gross,Budget,Dec,746354747,0.5002,0,0.0503
BD+,CDE,2024,Gross,Forecast,Jan,134965331,,-348004541,0.0091
BD+,CDE,2024,Gross,Forecast,Feb,201004316,1.4893,-192302617,0.0136
BD+,CDE,2024,Gross,Forecast,Mar,1767578048,8.7937,616027725,0.1197
BD+,CDE,2024,Gross,Forecast,Apr,339342886,0.192,-25721670,0.023
BD+,CDE,2024,Gross,Forecast,May,611298664,1.8014,-2377455860,0.0414
BD+,CDE,2024,Gross,Forecast,Jun,6996470151,11.4453,4089508254,0.4739
BD+,CDE,2024,Gross,Forecast,Jul,518738523,0.0741,87290839,0.0351
BD+,CDE,2024,Gross,Forecast,Aug,931763753,1.7962,-428973331,0.0631
BD+,CDE,2024,Gross,Forecast,Sep,2651633984,2.8458,1188552125,0.1796
BD+,CDE,2024,Gross,Forecast,Oct,157749255,0.0595,-889295051,0.0107
BD+,CDE,2024,Gross,Forecast,Nov,194766083,1.2347,-1297358793,0.0132
BD+,CDE,2024,Gross,Forecast,Dec,257307809,1.3211,-489046938,0.0174
BD+,CDE,2024,Net,Actual,Jan,20865356,,-644545696,0.0012
BD+,CDE,2024,Net,Actual,Feb,271796856,13.0262,262721513,0.0159
BD+,CDE,2024,Net,Actual,Mar,1803753562,6.6364,480680465,0.1055
BD+,CDE,2024,Net,Actual,Apr,919753172,0.5099,418498767,0.0538
BD+,CDE,2024,Net,Actual,May,499275104,0.5428,-1522488450,0.0292
BD+,CDE,2024,Net,Actual,Jun,5640125153,11.2966,565269752,0.33
BD+,CDE,2024,Net,Actual,Jul,1482138885,0.2628,735559695,0.0867
BD+,CDE,2024,Net,Actual,Aug,681178434,0.4596,-369609396,0.0398
BD+,CDE,2024,Net,Actual,Sep,1233584335,1.811,-1174528762,0.0722
BD+,CDE,2024,Net,Actual,Oct,346942441,0.2812,-37986711,0.0203
BD+,CDE,2024,Net,Actual,Nov,483807947,1.3945,-2283942302,0.0283
BD+,CDE,2024,Net,Actual,Dec,3710641573,7.6697,3641281663,0.2171
BD+,CDE,2024,Net,Budget,Jan,665411052,,0,0.0391
BD+,CDE,2024,Net,Budget,Feb,9075343,0.0136,0,0.0005
BD+,CDE,2024,Net,Budget,Mar,1323073097,145.7877,0,0.0777
BD+,CDE,2024,Net,Budget,Apr,501254405,0.3789,0,0.0294
BD+,CDE,2024,Net,Budget,May,2021763554,4.0334,0,0.1188
BD+,CDE,2024,Net,Budget,Jun,5074855401,2.5101,0,0.2981
BD+,CDE,2024,Net,Budget,Jul,746579190,0.1471,0,0.0439
BD+,CDE,2024,Net,Budget,Aug,1050787830,1.4075,0,0.0617
BD+,CDE,2024,Net,Budget,Sep,2408113097,2.2917,0,0.1415
BD+,CDE,2024,Net,Budget,Oct,384929152,0.1598,0,0.0226
BD+,CDE,2024,Net,Budget,Nov,2767750249,7.1903,0,0.1626
BD+,CDE,2024,Net,Budget,Dec,69359910,0.0251,0,0.0041
BD+,CDE,2024,Net,Forecast,Jan,196284763,,-469126289,0.0196
BD+,CDE,2024,Net,Forecast,Feb,281697733,1.4351,272622390,0.0282
BD+,CDE,2024,Net,Forecast,Mar,1133436876,4.0236,-189636221,0.1134
BD+,CDE,2024,Net,Forecast,Apr,1086520317,0.9586,585265912,0.1087
BD+,CDE,2024,Net,Forecast,May,217091905,0.1998,-1804671649,0.0217
BD+,CDE,2024,Net,Forecast,Jun,718160028,3.3081,-4356695373,0.0718
BD+,CDE,2024,Net,Forecast,Jul,323623676,0.4506,-422955514,0.0324
BD+,CDE,2024,Net,Forecast,Aug,1264353382,3.9069,213565552,0.1264
BD+,CDE,2024,Net,Forecast,Sep,181209835,0.1433,-2226903262,0.0181
BD+,CDE,2024,Net,Forecast,Oct,1111834746,6.1356,726905594,0.1112
BD+,CDE,2024,Net,Forecast,Nov,2003942607,1.8024,-763807642,0.2004
BD+,CDE,2024,Net,Forecast,Dec,1480868147,0.739,1411508237,0.1481
BD+,CDE,2024,Op,Actual,Jan,584353158,,124927746,0.0222
BD+,CDE,2024,Op,Actual,Feb,326750500,0.5592,-21258018,0.0124
BD+,CDE,2024,Op,Actual,Mar,945300872,2.893,-737737136,0.0359
BD+,CDE,2024,Op,Actual,Apr,2076337526,2.1965,1802554289,0.0789
BD+,CDE,2024,Op,Actual,May,2417540250,1.1643,1810268068,0.0919
BD+,CDE,2024,Op,Actual,Jun,6886861503,2.8487,1834990127,0.2617
BD+,CDE,2024,Op,Actual,Jul,409476495,0.0595,-201217353,0.0156
BD+,CDE,2024,Op,Actual,Aug,1274151799,3.1117,-410268996,0.0484
BD+,CDE,2024,Op,Actual,Sep,2138635446,1.6785,-236140435,0.0813
BD+,CDE,2024,Op,Actual,Oct,1625459211,0.76,815518794,0.0618
BD+,CDE,2024,Op,Actual,Nov,4119258261,2.5342,963287421,0.1565
BD+,CDE,2024,Op,Actual,Dec,3509517301,0.852,1981952021,0.1334
BD+,CDE,2024,Op,Budget,Jan,459425412,,0,0.0247
BD+,CDE,2024,Op,Budget,Feb,348008518,0.7575,0,0.0187
BD+,CDE,2024,Op,Budget,Mar,1683038008,4.8362,0,0.0906
BD+,CDE,2024,Op,Budget,Apr,273783237,0.1627,0,0.0147
BD+,CDE,2024,Op,Budget,May,607272182,2.2181,0,0.0327
BD+,CDE,2024,Op,Budget,Jun,5051871376,8.319,0,0.2718
BD+,CDE,2024,Op,Budget,Jul,610693848,0.1209,0,0.0329
BD+,CDE,2024,Op,Budget,Aug,1684420795,2.7582,0,0.0906
BD+,CDE,2024,Op,Budget,Sep,2374775881,1.4098,0,0.1278
BD+,CDE,2024,Op,Budget,Oct,809940417,0.3411,0,0.0436
BD+,CDE,2024,Op,Budget,Nov,3155970840,3.8965,0,0.1698
BD+,CDE,2024,Op,Budget,Dec,1527565280,0.484,0,0.0822
BD+,CDE,2024,Op,Forecast,Jan,36605362,,-422820050,0.0027
BD+,CDE,2024,Op,Forecast,Feb,151216260,4.131,-196792258,0.0113
BD+,CDE,2024,Op,Forecast,Mar,1193569378,7.8931,-489468630,0.089
BD+,CDE,2024,Op,Forecast,Apr,540631679,0.453,266848442,0.0403
BD+,CDE,2024,Op,Forecast,May,165028421,0.3053,-442243761,0.0123
BD+,CDE,2024,Op,Forecast,Jun,2367276415,14.3447,-2684594961,0.1765
BD+,CDE,2024,Op,Forecast,Jul,788306128,0.333,177612280,0.0588
BD+,CDE,2024,Op,Forecast,Aug,1642612814,2.0837,-41807981,0.1225
BD+,CDE,2024,Op,Forecast,Sep,2468487332,1.5028,93711451,0.1841
BD+,CDE,2024,Op,Forecast,Oct,1224238801,0.4959,414298384,0.0913
BD+,CDE,2024,Op,Forecast,Nov,2754113325,2.2497,-401857515,0.2054
BD+,CDE,2024,Op,Forecast,Dec,77935032,0.0283,-1449630248,0.0058
BD+,CDE,2025,Gross,Actual,Jan,124627137,,22749871,0.0063
BD+,CDE,2025,Gross,Actual,Feb,243163904,1.9511,-117797636,0.0123
BD+,CDE,2025,Gross,Actual,Mar,765117592,3.1465,210960916,0.0386
BD+,CDE,2025,Gross,Actual,Apr,384438870,0.5025,178497356,0.0194
BD+,CDE,2025,Gross,Actual,May,1243855835,3.2355,153112249,0.0627
BD+,CDE,2025,Gross,Actual,Jun,5679993948,4.5664,524517035,0.2864
BD+,CDE,2025,Gross,Actual,Jul,798983565,0.1407,-881128837,0.0403
BD+,CDE,2025,Gross,Actual,Aug,487195175,0.6098,-182203580,0.0246
BD+,CDE,2025,Gross,Actual,Sep,819287273,1.6816,684205341,0.0413
BD+,CDE,2025,Gross,Actual,Oct,1662077590,2.0287,327411490,0.0838
BD+,CDE,2025,Gross,Actual,Nov,3936188071,2.3682,2093398774,0.1985
BD+,CDE,2025,Gross,Actual,Dec,3686719535,0.9366,517363070,0.1859
BD+,CDE,2025,Gross,Budget,Jan,101877266,,0,0.0062
BD+,CDE,2025,Gross,Budget,Feb,360961540,3.5431,0,0.0221
BD+,CDE,2025,Gross,Budget,Mar,554156676,1.5352,0,0.034
BD+,CDE,2025,Gross,Budget,Apr,205941514,0.3716,0,0.0126
BD+,CDE,2025,Gross,Budget,May,1090743586,5.2964,0,0.0669
BD+,CDE,2025,Gross,Budget,Jun,5155476913,4.7266,0,0.3163
BD+,CDE,2025,Gross,Budget,Jul,1680112402,0.3259,0,0.1031
BD+,CDE,2025,Gross,Budget,Aug,669398755,0.3984,0,0.0411
BD+,CDE,2025,Gross,Budget,Sep,135081932,0.2018,0,0.0083
BD+,CDE,2025,Gross,Budget,Oct,1334666100,9.8804,0,0.0819
BD+,CDE,2025,Gross,Budget,Nov,1842789297,1.3807,0,0.1131
BD+,CDE,2025,Gross,Budget,Dec,3169356465,1.7199,0,0.1944
BD+,CDE,2025,Gross,Forecast,Jan,464805283,,362928017,0.0317
BD+,CDE,2025,Gross,Forecast,Feb,244297749,0.5256,-116663791,0.0167
BD+,CDE,2025,Gross,Forecast,Mar,353835983,1.4484,-200320693,0.0242
BD+,CDE,2025,Gross,Forecast,Apr,577363331,1.6317,371421817,0.0394
BD+,CDE,2025,Gross,Forecast,May,1268388686,2.1969,177645100,0.0866
BD+,CDE,2025,Gross,Forecast,Jun,5111631346,4.03,-43845567,0.3491
BD+,CDE,2025,Gross,Forecast,Jul,888305347,0.1738,-791807055,0.0607
BD+,CDE,2025,Gross,Forecast,Aug,560876734,0.6314,-108522021,0.0383
BD+,CDE,2025,Gross,Forecast,Sep,640307943,1.1416,505226011,0.0437
BD+,CDE,2025,Gross,Forecast,Oct,1011831793,1.5802,-322834307,0.0691
BD+,CDE,2025,Gross,Forecast,Nov,2638831373,2.608,796042076,0.1802
BD+,CDE,2025,Gross,Forecast,Dec,881026947,0.3339,-2288329518,0.0602
BD+,CDE,2025,Net,Actual,Jan,661605835,,117687829,0.0466
BD+,CDE,2025,Net,Actual,Feb,50058603,0.0757,-101435440,0.0035
BD+,CDE,2025,Net,Actual,Mar,1715983548,34.2795,1162844897,0.121
BD+,CDE,2025,Net,Actual,Apr,319819584,0.1864,-536899048,0.0225
BD+,CDE,2025,Net,Actual,May,995430458,3.1125,-1197502399,0.0702
BD+,CDE,2025,Net,Actual,Jun,1927220658,1.9361,-5674535570,0.1359
BD+,CDE,2025,Net,Actual,Jul,1660190976,0.8614,334264577,0.117
BD+,CDE,2025,Net,Actual,Aug,1570679757,0.9461,-374440491,0.1107
BD+,CDE,2025,Net,Actual,Sep,515476119,0.3282,-2591739280,0.0363
BD+,CDE,2025,Net,Actual,Oct,534495018,1.0369,-414401990,0.0377
BD+,CDE,2025,Net,Actual,Nov,168448438,0.3152,-1400094418,0.0119
BD+,CDE,2025,Net,Actual,Dec,4065881566,24.1372,1786416859,0.2866
BD+,CDE,2025,Net,Budget,Jan,543918006,,0,0.0236
BD+,CDE,2025,Net,Budget,Feb,151494043,0.2785,0,0.0066
BD+,CDE,2025,Net,Budget,Mar,553138651,3.6512,0,0.024
BD+,CDE,2025,Net,Budget,Apr,856718632,1.5488,0,0.0371
BD+,CDE,2025,Net,Budget,May,2192932857,2.5597,0,0.095
BD+,CDE,2025,Net,Budget,Jun,7601756228,3.4665,0,0.3294
BD+,CDE,2025,Net,Budget,Jul,1325926399,0.1744,0,0.0575
BD+,CDE,2025,Net,Budget,Aug,1945120248,1.467,0,0.0843
BD+,CDE,2025,Net,Budget,Sep,3107215399,1.5974,0,0.1347
BD+,CDE,2025,Net,Budget,Oct,948897008,0.3054,0,0.0411
BD+,CDE,2025,Net,Budget,Nov,1568542856,1.653,0,0.068
BD+,CDE,2025,Net,Budget,Dec,2279464707,1.4532,0,0.0988
BD+,CDE,2025,Net,Forecast,Jan,98623976,,-445294030,0.0064
BD+,CDE,2025,Net,Forecast,Feb,337746444,3.4246,186252401,0.0218
BD+,CDE,2025,Net,Forecast,Mar,1162577150,3.4422,609438499,0.0749
BD+,CDE,2025,Net,Forecast,Apr,686198064,0.5902,-170520568,0.0442
BD+,CDE,2025,Net,Forecast,May,46436715,0.0677,-2146496142,0.003
BD+,CDE,2025,Net,Forecast,Jun,3842661532,82.7505,-3759094696,0.2476
BD+,CDE,2025,Net,Forecast,Jul,840445808,0.2187,-485480591,0.0542
BD+,CDE,2025,Net,Forecast,Aug,1863673981,2.2175,-81446267,0.1201
BD+,CDE,2025,Net,Forecast,Sep,1453566700,0.7799,-1653648699,0.0937
BD+,CDE,2025,Net,Forecast,Oct,872101946,0.6,-76795062,0.0562
BD+,CDE,2025,Net,Forecast,Nov,2580651011,2.9591,1012108155,0.1663
BD+,CDE,2025,Net,Forecast,Dec,1733629824,0.6718,-545834883,0.1117
BD+,CDE,2025,Op,Actual,Jan,281070490,,-134413433,0.0168
BD+,CDE,2025,Op,Actual,Feb,416303803,1.4811,66267674,0.0249
BD+,CDE,2025,Op,Actual,Mar,340294786,0.8174,-850959665,0.0204
BD+,CDE,2025,Op,Actual,Apr,1763003109,5.1808,-313326170,0.1056
BD+,CDE,2025,Op,Actual,May,2405034225,1.3642,-236680575,0.144
BD+,CDE,2025,Op,Actual,Jun,5748371031,2.3901,-2802225474,0.3442
BD+,CDE,2025,Op,Actual,Jul,602441846,0.1048,-571603999,0.0361
BD+,CDE,2025,Op,Actual,Aug,473499896,0.786,-535111954,0.0284
BD+,CDE,2025,Op,Actual,Sep,2168658780,4.5801,1545922838,0.1298
BD+,CDE,2025,Op,Actual,Oct,1009877343,0.4657,-534964886,0.0605
BD+,CDE,2025,Op,Actual,Nov,1006756124,0.9969,-1789870223,0.0603
BD+,CDE,2025,Op,Actual,Dec,486510996,0.4832,449667622,0.0291
BD+,CDE,2025,Op,Budget,Jan,415483923,,0,0.0185
BD+,CDE,2025,Op,Budget,Feb,350036129,0.8425,0,0.0156
BD+,CDE,2025,Op,Budget,Mar,1191254451,3.4032,0,0.0532
BD+,CDE,2025,Op,Budget,Apr,2076329279,1.743,0,0.0927
BD+,CDE,2025,Op,Budget,May,2641714800,1.2723,0,0.1179
BD+,CDE,2025,Op,Budget,Jun,8550596505,3.2368,0,0.3816
BD+,CDE,2025,Op,Budget,Jul,1174045845,0.1373,0,0.0524
BD+,CDE,2025,Op,Budget,Aug,1008611850,0.8591,0,0.045
BD+,CDE,2025,Op,Budget,Sep,622735942,0.6174,0,0.0278
BD+,CDE,2025,Op,Budget,Oct,1544842229,2.4807,0,0.0689
BD+,CDE,2025,Op,Budget,Nov,2796626347,1.8103,0,0.1248
BD+,CDE,2025,Op,Budget,Dec,36843374,0.0132,0,0.0016
BD+,CDE,2025,Op,Forecast,Jan,14716192,,-400767731,0.0013
BD+,CDE,2025,Op,Forecast,Feb,301907240,20.5153,-48128889,0.0265
BD+,CDE,2025,Op,Forecast,Mar,705735190,2.3376,-485519261,0.0619
BD+,CDE,2025,Op,Forecast,Apr,251441805,0.3563,-1824887474,0.022
BD+,CDE,2025,Op,Forecast,May,2400841400,9.5483,-240873400,0.2104
BD+,CDE,2025,Op,Forecast,Jun,1334515080,0.5559,-7216081425,0.117
BD+,CDE,2025,Op,Forecast,Jul,882850069,0.6616,-291195776,0.0774
BD+,CDE,2025,Op,Forecast,Aug,635695979,0.72,-372915871,0.0557
BD+,CDE,2025,Op,Forecast,Sep,772477807,1.2152,149741865,0.0677
BD+,CDE,2025,Op,Forecast,Oct,1622455724,2.1003,77613495,0.1422
BD+,CDE,2025,Op,Forecast,Nov,1007095134,0.6207,-1789531213,0.0883
BD+,CDE,2025,Op,Forecast,Dec,1480595352,1.4702,1443751978,0.1298
BD+,PJ,2024,Gross,Actual,Jan,229486414,,-3422294,0.0123
BD+,PJ,2024,Gross,Actual,Feb,155127613,0.676,-265423843,0.0083
BD+,PJ,2024,Gross,Actual,Mar,1010545586,6.5143,-971489526,0.0542
BD+,PJ,2024,Gross,Actual,Apr,1124377801,1.1126,498549269,0.0603
BD+,PJ,2024,Gross,Actual,May,2237138683,1.9897,-221697405,0.1201
BD+,PJ,2024,Gross,Actual,Jun,3054622162,1.3654,-2909769409,0.1639
BD+,PJ,2024,Gross,Actual,Jul,1233209890,0.4037,257198040,0.0662
BD+,PJ,2024,Gross,Actual,Aug,239245148,0.194,-1110183329,0.0128
BD+,PJ,2024,Gross,Actual,Sep,2721962567,11.3773,-169822334,0.1461
BD+,PJ,2024,Gross,Actual,Oct,540160549,0.1984,-263888898,0.029
BD+,PJ,2024,Gross,Actual,Nov,2757723865,5.1054,2348808002,0.148
BD+,PJ,2024,Gross,Actual,Dec,3329341617,1.2073,16018798,0.1787
BD+,PJ,2024,Gross,Budget,Jan,232908708,,0,0.0109
BD+,PJ,2024,Gross,Budget,Feb,420551456,1.8056,0,0.0196
BD+,PJ,2024,Gross,Budget,Mar,1982035112,4.7129,0,0.0925
BD+,PJ,2024,Gross,Budget,Apr,625828532,0.3158,0,0.0292
BD+,PJ,2024,Gross,Budget,May,2458836088,3.9289,0,0.1147
BD+,PJ,2024,Gross,Budget,Jun,5964391571,2.4257,0,0.2783
BD+,PJ,2024,Gross,Budget,Jul,976011850,0.1636,0,0.0455
BD+,PJ,2024,Gross,Budget,Aug,1349428477,1.3826,0,0.063
BD+,PJ,2024,Gross,Budget,Sep,2891784901,2.143,0,0.135
BD+,PJ,2024,Gross,Budget,Oct,804049447,0.278,0,0.0375
BD+,PJ,2024,Gross,Budget,Nov,408915863,0.5086,0,0.0191
BD+,PJ,2024,Gross,Budget,Dec,3313322819,8.1027,0,0.1546
BD+,PJ,2024,Gross,Forecast,Jan,652486171,,419577463,0.0376
BD+,PJ,2024,Gross,Forecast,Feb,144638004,0.2217,-275913452,0.0083
BD+,PJ,2024,Gross,Forecast,Mar,1477304781,10.2138,-504730331,0.0852
BD+,PJ,2024,Gross,Forecast,Apr,1593850185,1.0789,968021653,0.0919
BD+,PJ,2024,Gross,Forecast,May,1833552764,1.1504,-625283324,0.1057
BD+,PJ,2024,Gross,Forecast,Jun,6727218616,3.669,762827045,0.3879
BD+,PJ,2024,Gross,Forecast,Jul,1178414340,0.1752,202402490,0.068
BD+,PJ,2024,Gross,Forecast,Aug,209359557,0.1777,-1140068920,0.0121
BD+,PJ,2024,Gross,Forecast,Sep,104030206,0.4969,-2787754695,0.006
BD+,PJ,2024,Gross,Forecast,Oct,601993543,5.7867,-202055904,0.0347
BD+,PJ,2024,Gross,Forecast,Nov,2118722271,3.5195,1709806408,0.1222
BD+,PJ,2024,Gross,Forecast,Dec,699039124,0.3299,-2614283695,0.0403
BD+,PJ,2024,Net,Actual,Jan,481243061,,303015834,0.0216
BD+,PJ,2024,Net,Actual,Feb,276694272,0.575,233827630,0.0124
BD+,PJ,2024,Net,Actual,Mar,960086553,3.4698,11344651,0.0431
BD+,PJ,2024,Net,Actual,Apr,1342945380,1.3988,217672326,0.0603
BD+,PJ,2024,Net,Actual,May,2827181024,2.1052,2082614304,0.127
BD+,PJ,2024,Net,Actual,Jun,7105994105,2.5135,6295220881,0.3192
BD+,PJ,2024,Net,Actual,Jul,372412142,0.0524,-635212278,0.0167
BD+,PJ,2024,Net,Actual,Aug,784540875,2.1066,-952310366,0.0352
BD+,PJ,2024,Net,Actual,Sep,3041482057,3.8768,401737384,0.1366
BD+,PJ,2024,Net,Actual,Oct,21752811,0.0072,-1531931520,0.001
BD+,PJ,2024,Net,Actual,Nov,2924546715,134.4445,1000966108,0.1314
