region,product,year,rev_op_type,sales_budget_type,total,h1,h2,q1,q2,q3,q4,ytd
TTL VSEW,PJ,2025,Op,Forecast,84986844255,44514591013,40472253242,26870321543,17644269470,26364147448,14108105794,44514591013
TTL VSI,CDE,2024,Gross,Actual,193454299525,107107771120,86346528405,41043608696,66064162424,29326207439,57020320966,107107771120
TTL VSI,CDE,2024,Gross,Budget,138323008613,61272397120,77050611493,22227304904,39045092216,32802801265,44247810228,61272397120
TTL VSI,CDE,2024,Gross,Forecast,169882288518,99516103615,70366184903,53608240946,45907862669,41230387929,29135796974,99516103615
TTL VSI,CDE,2024,Net,Actual,125272091753,88907823431,36364268322,33655778955,55252044476,11955432889,24408835433,88907823431
TTL VSI,CDE,2024,Net,Budget,109944288257,76102859026,33841429231,48794999183,27307859843,22509117669,11332311562,76102859026
TTL VSI,CDE,2024,Net,Forecast,148671220304,79471840280,69199380024,24182312884,55289527396,36811542159,32387837865,79471840280
TTL VSI,CDE,2024,Op,Actual,126009115863,88423190569,37585925294,25181163356,63242027213,11235881681,26350043613,88423190569
TTL VSI,CDE,2024,Op,Budget,143856114219,77682641428,66173472791,45395791996,32286849432,17404692008,48768780783,77682641428
TTL VSI,CDE,2024,Op,Forecast,116510222148,70560699052,45949523096,42466812317,28093886735,23922063750,22027459346,70560699052
TTL VSI,CDE,2025,Gross,Actual,160815109927,108313941096,52501168831,40583761328,67730179768,28556634609,23944534222,108313941096
TTL VSI,CDE,2025,Gross,Budget,177855174690,76928231170,100926943520,42681837433,34246393737,54886702265,46040241255,76928231170
TTL VSI,CDE,2025,Gross,Forecast,112925215366,62956494735,49968720631,41168202211,21788292524,13871081414,36097639217,62956494735
TTL VSI,CDE,2025,Net,Actual,107972477474,60099186663,47873290811,45505742854,14593443809,30317812004,17555478807,60099186663
TTL VSI,CDE,2025,Net,Budget,138504245304,64887249488,73616995816,39062642274,25824607214,27740422859,45876572957,64887249488
TTL VSI,CDE,2025,Net,Forecast,102853026315,61049492204,41803534111,37245286999,23804205205,11342860942,30460673169,61049492204
TTL VSI,CDE,2025,Op,Actual,143643561542,72634783314,71008778228,22456172687,50178610627,23891495853,47117282375,72634783314
TTL VSI,CDE,2025,Op,Budget,138416394980,87039583331,51376811649,53271011199,33768572132,28544401857,22832409792,87039583331
TTL VSI,CDE,2025,Op,Forecast,150049026062,79246116130,70802909932,52614390577,26631725553,50298186975,20504722957,79246116130
TTL VSI,PJ,2024,Gross,Actual,122248430002,73448153235,48800276767,47115670885,26332482350,28108132614,20692144153,73448153235
TTL VSI,PJ,2024,Gross,Budget,188848323264,121413721899,67434601365,68895751125,52517970774,37414578271,30020023094,121413721899
TTL VSI,PJ,2024,Gross,Forecast,124851231580,88332162621,36519068959,42798133282,45534029339,23713327401,12805741558,88332162621
TTL VSI,PJ,2024,Net,Actual,119830076105,62345532430,57484543675,14960097292,47385435138,33480256559,24004287116,62345532430
TTL VSI,PJ,2024,Net,Budget,155733203731,79412051971,76321151760,43090219477,36321832494,25045252773,51275898987,79412051971
TTL VSI,PJ,2024,Net,Forecast,111986207294,71444421097,40541786197,43687171861,27757249236,1503152545,39038633652,71444421097
TTL VSI,PJ,2024,Op,Actual,167067519615,102995768147,64071751468,42355697500,60640070647,29984532260,34087219208,102995768147
TTL VSI,PJ,2024,Op,Budget,116104403069,70389327283,45715075786,10722961124,59666366159,26369998890,19345076896,70389327283
TTL VSI,PJ,2024,Op,Forecast,165278681822,90062884592,75215797230,29798175207,60264709385,35868549629,39347247601,90062884592
TTL VSI,PJ,2025,Gross,Actual,190383423300,106251985700,84131437600,52862910000,53389075700,40838352000,43293085600,106251985700
TTL VSI,PJ,2025,Gross,Budget,176248040300,104080046408,72167993892,54789395597,49290650811,38634839436,33533154456,104080046408
TTL VSI,PJ,2025,Gross,Forecast,150148189252,77165634673,72982554579,37778794234,39386840439,33005707072,39976847507,77165634673
TTL VSI,PJ,2025,Net,Actual,182742590200,101371387200,81371203000,49654901400,51716485800,39705804900,41665398100,101371387200
TTL VSI,PJ,2025,Net,Budget,135966629328,67298893762,68667735566,43092709581,24206184181,28335192393,40332543173,67298893762
TTL VSI,PJ,2025,Net,Forecast,105348784206,60134259264,45214524942,24615278576,35518980688,19340909976,25873614966,60134259264
TTL VSI,PJ,2025,Op,Actual,182742590200,101371387200,81371203000,49654901400,51716485800,39705804900,41665398100,101371387200
TTL VSI,PJ,2025,Op,Budget,123592653536,60555610417,63037043119,32780989970,27774620447,35000934011,28036109108,60555610417
TTL VSI,PJ,2025,Op,Forecast,131732732581,88367923760,43364808821,48521392044,39846531716,19903877917,23460930904,88367923760
TW,CDE,2024,Gross,Actual,28962041468,15840034873,13122006595,9480693511,6359341362,7028745679,6093260916,15840034873
TW,CDE,2024,Gross,Budget,31944722727,18283407756,13661314971,11101137076,7182270680,6215783953,7445531018,18283407756
TW,CDE,2024,Gross,Forecast,31697543337,16264198701,15433344636,8965591175,7298607526,5923212263,9510132373,16264198701
TW,CDE,2024,Net,Actual,33708569764,16011525676,17697044088,8747303227,7264222449,6868914021,10828130067,16011525676
TW,CDE,2024,Net,Budget,41285994207,24344702623,16941291584,14438442718,9906259905,7251228921,9690062663,24344702623
TW,CDE,2024,Net,Forecast,30710741017,14918342393,15792398624,6393714969,8524627424,5693861890,10098536734,14918342393
TW,CDE,2024,Op,Actual,35799845743,19316590335,16483255408,9465286995,9851303340,8543798347,7939457061,19316590335
TW,CDE,2024,Op,Budget,34252109292,18718670987,15533438305,9300592957,9418078030,5498529136,10034909169,18718670987
TW,CDE,2024,Op,Forecast,35963697655,19367607234,16596090421,10368356405,8999250829,5725643191,10870447230,19367607234
TW,CDE,2025,Gross,Actual,25857779938,16948400734,8909379204,9978840701,6969560033,5735530986,3173848218,16948400734
TW,CDE,2025,Gross,Budget,29733765361,14207937701,15525827660,7068563405,7139374296,8273767802,7252059858,14207937701
TW,CDE,2025,Gross,Forecast,29115907879,16374811283,12741096596,9163009067,7211802216,6582075752,6159020844,16374811283
TW,CDE,2025,Net,Actual,27700448910,14201832135,13498616775,7557335092,6644497043,5515653468,7982963307,14201832135
TW,CDE,2025,Net,Budget,26085080476,15112653091,10972427385,9208934582,5903718509,5266269950,5706157435,15112653091
TW,CDE,2025,Net,Forecast,32827061731,14887569734,17939491997,6045402038,8842167696,7114984376,10824507621,14887569734
TW,CDE,2025,Op,Actual,30913659836,16086801332,14826858504,9825697107,6261104225,7861661560,6965196944,16086801332
TW,CDE,2025,Op,Budget,30587242415,13286665711,17300576704,8107244055,5179421656,4678888959,12621687745,13286665711
TW,CDE,2025,Op,Forecast,25976071835,12647828029,13328243806,6988861137,5658966892,7352625565,5975618241,12647828029
TW,PJ,2024,Gross,Actual,35489243132,20279546609,15209696523,13409895592,6869651017,6343143454,8866553069,20279546609
TW,PJ,2024,Gross,Budget,26910851905,12911351393,13999500512,7384653500,5526697893,6845346343,7154154169,12911351393
TW,PJ,2024,Gross,Forecast,31379702170,15310511157,16069191013,10030278208,5280232949,7242479334,8826711679,15310511157
TW,PJ,2024,Net,Actual,30927646200,15380454502,15547191698,8417716680,6962737822,6608630985,8938560713,15380454502
TW,PJ,2024,Net,Budget,32697638720,16943974377,15753664343,8182564865,8761409512,3345135877,12408528466,16943974377
TW,PJ,2024,Net,Forecast,34925440333,16530647552,18394792781,10023010540,6507637012,7718439615,10676353166,16530647552
TW,PJ,2024,Op,Actual,36349460968,14794905818,21554555150,5242054288,9552851530,9311912280,12242642870,14794905818
TW,PJ,2024,Op,Budget,28546092055,14186673025,14359419030,8387541789,5799131236,7614537495,6744881535,14186673025
TW,PJ,2024,Op,Forecast,34615455520,21249233979,13366221541,13110207029,8139026950,5385055735,7981165806,21249233979
TW,PJ,2025,Gross,Actual,39974138400,22094380000,17879758400,12032720000,10061660000,8699464000,9180294400,22094380000
TW,PJ,2025,Gross,Budget,26680653309,18595346401,8085306908,10856616118,7738730283,2551226591,5534080317,18595346401
TW,PJ,2025,Gross,Forecast,30555372418,14990714852,15564657566,8367793870,6622920982,8984668190,6579989376,14990714852
TW,PJ,2025,Net,Actual,43191244000,22094192600,21097051400,12032540000,10061652600,8699464000,12397587400,22094192600
TW,PJ,2025,Net,Budget,31846929330,17388620893,14458308437,9506040625,7882580268,8212653893,6245654544,17388620893
TW,PJ,2025,Net,Forecast,32931877495,17579327579,15352549916,8630290567,8949037012,7163931527,8188618389,17579327579
TW,PJ,2025,Op,Actual,43191244000,22094192600,21097051400,12032540000,10061652600,8699464000,12397587400,22094192600
TW,PJ,2025,Op,Budget,34017569149,19530424811,14487144338,10347613581,9182811230,5910690904,8576453434,19530424811
TW,PJ,2025,Op,Forecast,32742369612,20557829263,12184540349,9996037303,10561791960,6067608757,6116931592,20557829263
UK,CDE,2024,Gross,Actual,7255950079,4031910495,3224039584,1302109177,2729801318,2348567046,875472538,4031910495
UK,CDE,2024,Gross,Budget,14584032274,7537469845,7046562429,5204519986,2332949859,4259915884,2786646545,7537469845
UK,CDE,2024,Gross,Forecast,13115528272,8020732200,5094796072,5108302035,2912430165,1895861884,3198934188,8020732200
UK,CDE,2024,Net,Actual,12817795810,8016675608,4801120202,5477583832,2539091776,2305451402,2495668800,8016675608
UK,CDE,2024,Net,Budget,10114218754,6373964938,3740253816,4287207465,2086757473,2369463710,1370790106,6373964938
UK,CDE,2024,Net,Forecast,10441685198,7892127882,2549557316,4600756620,3291371262,1865917302,683640014,7892127882
UK,CDE,2024,Op,Actual,9687278872,6237926902,3449351970,2367157105,3870769797,1412688094,2036663876,6237926902
UK,CDE,2024,Op,Budget,10777114663,8562272383,2214842280,4688964243,3873308140,1203821811,1011020469,8562272383
UK,CDE,2024,Op,Forecast,9796800789,7875617638,1921183151,6175800962,1699816676,1671647927,249535224,7875617638
UK,CDE,2025,Gross,Actual,14731991748,8609878060,6122113688,5113629022,3496249038,4262628492,1859485196,8609878060
UK,CDE,2025,Gross,Budget,11525204350,8520350976,3004853374,4211914548,4308436428,2303544996,701308378,8520350976
UK,CDE,2025,Gross,Forecast,10851002862,7253905843,3597097019,5599521783,1654384060,2291098823,1305998196,7253905843
UK,CDE,2025,Net,Actual,3159258467,2034851734,1124406733,1245314920,789536814,561690563,562716170,2034851734
UK,CDE,2025,Net,Budget,8526732996,6036743721,2489989275,2602345917,3434397804,1384248494,1105740781,6036743721
UK,CDE,2025,Net,Forecast,9575612790,5515446103,4060166687,4089050071,1426396032,2988707343,1071459344,5515446103
UK,CDE,2025,Op,Actual,13495513008,8367885227,5127627781,5559532921,2808352306,2798130697,2329497084,8367885227
UK,CDE,2025,Op,Budget,13746546663,9019771207,4726775456,6970624916,2049146291,2094403766,2632371690,9019771207
UK,CDE,2025,Op,Forecast,9375017125,5384699636,3990317489,4424480438,960219198,2109198724,1881118765,5384699636
UK,PJ,2024,Gross,Actual,14682753476,9882557974,4800195502,5777964041,4104593933,3451207486,1348988016,9882557974
UK,PJ,2024,Gross,Budget,12380313048,7188589004,5191724044,4899935541,2288653463,3970071682,1221652362,7188589004
UK,PJ,2024,Gross,Forecast,15369804784,8077303355,7292501429,5162797307,2914506048,4517121771,2775379658,8077303355
UK,PJ,2024,Net,Actual,13020626309,7253838319,5766787990,3825013766,3428824553,3188307358,2578480632,7253838319
UK,PJ,2024,Net,Budget,8483795352,4678782483,3805012869,2779018620,1899763863,2032556133,1772456736,4678782483
UK,PJ,2024,Net,Forecast,7907313991,4442641987,3464672004,2001081397,2441560590,2060262914,1404409090,4442641987
UK,PJ,2024,Op,Actual,8922497755,5446506113,3475991642,2697266600,2749239513,2887762686,588228956,5446506113
UK,PJ,2024,Op,Budget,12000137258,8590645103,3409492155,5994227921,2596417182,1277291018,2132201137,8590645103
UK,PJ,2024,Op,Forecast,10546442441,4899891286,5646551155,2933034769,1966856517,3419551951,2226999204,4899891286
UK,PJ,2025,Gross,Actual,17248920000,10620010000,6628910000,6336930000,4283080000,4095960000,2532950000,10620010000
UK,PJ,2025,Gross,Budget,13969461688,9478358753,4491102935,6718559386,2759799367,2739922770,1751180165,9478358753
UK,PJ,2025,Gross,Forecast,7940165921,4014667448,3925498473,2615503887,1399163561,2912554277,1012944196,4014667448
UK,PJ,2025,Net,Actual,14328190000,8890750000,5437440000,5241610000,3649140000,3319340000,2118100000,8890750000
UK,PJ,2025,Net,Budget,12053420477,7757998185,4295422292,5635381116,2122617069,2445200133,1850222159,7757998185
UK,PJ,2025,Net,Forecast,11427456803,6423264068,5004192735,3133709275,3289554793,3682923096,1321269639,6423264068
UK,PJ,2025,Op,Actual,14328190000,8890750000,5437440000,5241610000,3649140000,3319340000,2118100000,8890750000
UK,PJ,2025,Op,Budget,10152862279,6314830130,3838032149,3578259190,2736570940,3158899934,679132215,6314830130
UK,PJ,2025,Op,Forecast,10809893863,5441420365,5368473498,1667515587,3773904778,2832813865,2535659633,5441420365
VN,CDE,2024,Gross,Actual,5581333605,3044687662,2536645943,556626964,2488060698,1573287657,963358286,3044687662
VN,CDE,2024,Gross,Budget,8065065573,5633088244,2431977329,1202952565,4430135679,1400197264,1031780065,5633088244
VN,CDE,2024,Gross,Forecast,9650724401,6949384222,2701340179,2046326033,4903058189,1866639213,834700966,6949384222
VN,CDE,2024,Net,Actual,7544169352,5007208410,2536960942,2360705140,2646503270,1728705515,808255427,5007208410
VN,CDE,2024,Net,Budget,7574753020,4948020826,2626732194,2750172207,2197848619,1387908131,1238824063,4948020826
VN,CDE,2024,Net,Forecast,8227279304,6637992071,1589287233,2750764866,3887227205,1272574491,316712742,6637992071
VN,CDE,2024,Op,Actual,6303835654,3368795315,2935040339,784288979,2584506336,2227080825,707959514,3368795315
VN,CDE,2024,Op,Budget,4582926394,3092181015,1490745379,2272239387,819941628,917574842,573170537,3092181015
VN,CDE,2024,Op,Forecast,6292541411,3149899480,3142641931,658206484,2491692996,1702317052,1440324879,3149899480
VN,CDE,2025,Gross,Actual,8745038203,5805423999,2939614204,1255715367,4549708632,1895919847,1043694357,5805423999
VN,CDE,2025,Gross,Budget,9799156882,7322549581,2476607301,1774766826,5547782755,1278336896,1198270405,7322549581
VN,CDE,2025,Gross,Forecast,8432976218,6398314745,2034661473,2087239979,4311074766,959756534,1074904939,6398314745
VN,CDE,2025,Net,Actual,8223342863,5123515490,3099827373,3386900652,1736614838,2186315443,913511930,5123515490
VN,CDE,2025,Net,Budget,6516943986,4069279566,2447664420,2809749755,1259529811,896785366,1550879054,4069279566
VN,CDE,2025,Net,Forecast,7852173255,6147974215,1704199040,3548069192,2599905023,1177115679,527083361,6147974215
VN,CDE,2025,Op,Actual,6069862590,3548124535,2521738055,1293149148,2254975387,1843408182,678329873,3548124535
VN,CDE,2025,Op,Budget,7039982002,4490543558,2549438444,1253284594,3237258964,1501843178,1047595266,4490543558
VN,CDE,2025,Op,Forecast,7514647369,5185388248,2329259121,2344642123,2840746125,1487870842,841388279,5185388248
VN,PJ,2024,Gross,Actual,5296149069,3142207321,2153941748,1107486268,2034721053,1598657462,555284286,3142207321
VN,PJ,2024,Gross,Budget,8422414930,6239829525,2182585405,3147084154,3092745371,858631113,1323954292,6239829525
VN,PJ,2024,Gross,Forecast,10493646989,8348352339,2145294650,4004214013,4344138326,1475395130,669899520,8348352339
VN,PJ,2024,Net,Actual,7431635500,4859952183,2571683317,2676497165,2183455018,1464448408,1107234909,4859952183
VN,PJ,2024,Net,Budget,5731434381,3120317266,2611117115,873102629,2247214637,1310613964,1300503151,3120317266
VN,PJ,2024,Net,Forecast,8659678687,6242721053,2416957634,1562886122,4679834931,1063061959,1353895675,6242721053
VN,PJ,2024,Op,Actual,9603128176,7298355283,2304772893,3526268854,3772086429,1787897114,516875779,7298355283
VN,PJ,2024,Op,Budget,6993294179,4064783144,2928511035,902168394,3162614750,1522062878,1406448157,4064783144
VN,PJ,2024,Op,Forecast,8649234546,7247526433,1401708113,2979321790,4268204643,1088593100,313115013,7247526433
VN,PJ,2025,Gross,Actual,10595970900,7419139100,3176831800,2902010000,4517129100,1811165400,1365666400,7419139100
VN,PJ,2025,Gross,Budget,5498134177,2855899962,2642234215,1270871011,1585028951,1549538999,1092695216,2855899962
VN,PJ,2025,Gross,Forecast,6833561051,4407152741,2426408310,843615486,3563537255,1327754929,1098653381,4407152741
VN,PJ,2025,Net,Actual,10425940200,7288669400,3137270800,2871560000,4417109400,1789613400,1347657400,7288669400
VN,PJ,2025,Net,Budget,7104843781,4953397435,2151446346,1709497051,3243900384,1365079561,786366785,4953397435
VN,PJ,2025,Net,Forecast,8481439473,5542331818,2939107655,1506935105,4035396713,1719510069,1219597586,5542331818
VN,PJ,2025,Op,Actual,10425940200,7288669400,3137270800,2871560000,4417109400,1789613400,1347657400,7288669400
VN,PJ,2025,Op,Budget,8166960675,5594679189,2572281486,2196238201,3398440988,1031509642,1540771844,5594679189
VN,PJ,2025,Op,Forecast,8155084281,6852263742,1302820539,3025719252,3826544490,739739378,563081161,6852263742
VSA,CDE,2024,Gross,Actual,259322274456,153554893565,105767380891,87068546643,66486346922,28689014831,77078366060,153554893565
VSA,CDE,2024,Gross,Budget,287914153469,88601507895,199312645574,35325564604,53275943291,105632678883,93679966691,88601507895
VSA,CDE,2024,Gross,Forecast,300819742231,119610961885,181208780346,49472348794,70138613091,91854366853,89354413493,119610961885
VSA,CDE,2024,Net,Actual,281962552261,129350429250,152612123011,84331703716,45018725534,53894682668,98717440343,129350429250
VSA,CDE,2024,Net,Budget,276229204023,117638476385,158590727638,56660878902,60977597483,100823533609,57767194029,117638476385
VSA,CDE,2024,Net,Forecast,300232255982,147812666047,152419589935,74198689807,73613976240,97294166985,55125422950,147812666047
VSA,CDE,2024,Op,Actual,185950342128,49547483782,136402858346,38185325548,11362158234,63525952886,72876905460,49547483782
VSA,CDE,2024,Op,Budget,248103889894,79035514606,169068375288,29352064138,49683450468,70301570325,98766804963,79035514606
VSA,CDE,2024,Op,Forecast,253803860191,88365274932,165438585259,39288747703,49076527229,87859936922,77578648337,88365274932
VSA,CDE,2025,Gross,Actual,261175918830,94695927582,166479991248,26975945384,67719982198,69748600082,96731391166,94695927582
VSA,CDE,2025,Gross,Budget,346133359603,151244236500,194889123103,86975817673,64268418827,97345440637,97543682466,151244236500
VSA,CDE,2025,Gross,Forecast,239596496926,59517388190,180079108736,14772136276,44745251914,44941714921,135137393815,59517388190
VSA,CDE,2025,Net,Actual,211346458169,96898035134,114448423035,41230452828,55667582306,59143737902,55304685133,96898035134
VSA,CDE,2025,Net,Budget,241743398296,75259098700,166484299596,15409612592,59849486108,77942748955,88541550641,75259098700
VSA,CDE,2025,Net,Forecast,183107689371,85187035512,97920653859,42961352009,42225683503,62513332015,35407321844,85187035512
VSA,CDE,2025,Op,Actual,278042585959,106256482310,171786103649,51126109607,55130372703,54963902074,116822201575,106256482310
VSA,CDE,2025,Op,Budget,263622409343,102063857218,161558552125,58760775644,43303081574,64541417550,97017134575,102063857218
VSA,CDE,2025,Op,Forecast,295873220771,134932682767,160940538004,59083740459,75848942308,88875775365,72064762639,134932682767
VSA,PJ,2024,Gross,Actual,327308524040,161874928646,165433595394,99476434199,62398494447,84978201997,80455393397,161874928646
VSA,PJ,2024,Gross,Budget,292080821188,76950518420,215130302768,59155156487,17795361933,102569042728,112561260040,76950518420
VSA,PJ,2024,Gross,Forecast,358615464699,116777064932,241838399767,90637428918,26139636014,99616567738,142221832029,116777064932
VSA,PJ,2024,Net,Actual,296547152399,100520905719,196026246680,58131167408,42389738311,111164684305,84861562375,100520905719
VSA,PJ,2024,Net,Budget,176281974566,95922890454,80359084112,22653880361,73269010093,60373268226,19985815886,95922890454
VSA,PJ,2024,Net,Forecast,275505960830,144281581408,131224379422,70356066926,73925514482,53279943985,77944435437,144281581408
VSA,PJ,2024,Op,Actual,233285085921,108309147323,124975938598,47884554590,60424592733,57106764379,67869174219,108309147323
VSA,PJ,2024,Op,Budget,194056963714,122009267259,72047696455,60488790275,61520476984,61408483116,10639213339,122009267259
VSA,PJ,2024,Op,Forecast,281020274062,138059983843,142960290219,58660592870,79399390973,72691521227,70268768992,138059983843
VSA,PJ,2025,Gross,Actual,383634563632,166513247732,217121315900,93884609332,72628638400,107060334500,110060981400,166513247732
VSA,PJ,2025,Gross,Budget,268026006551,150754510081,117271496470,79941378717,70813131364,88911695866,28359800604,150754510081
VSA,PJ,2025,Gross,Forecast,206286457121,42277086191,164009370930,7056199988,35220886203,91133764754,72875606176,42277086191
VSA,PJ,2025,Net,Actual,318405608374,134020421674,184385186700,73015398774,61005022900,91487028300,92898158400,134020421674
VSA,PJ,2025,Net,Budget,219827351758,100918580770,118908770988,74104302135,26814278635,26912811040,91995959948,100918580770
VSA,PJ,2025,Net,Forecast,233504586922,88527551668,144977035254,21869795525,66657756143,59966288642,85010746612,88527551668
VSA,PJ,2025,Op,Actual,318405608374,134020421674,184385186700,73015398774,61005022900,91487028300,92898158400,134020421674
VSA,PJ,2025,Op,Budget,250066377616,85605697784,164460679832,25921223957,59684473827,72213446887,92247232945,85605697784
VSA,PJ,2025,Op,Forecast,264700994722,102529046830,162171947892,59591399933,42937646897,99456997626,62714950266,102529046830
VSC,CDE,2024,Gross,Actual,756395602275,452466278653,303929323622,226870916426,225595362227,125863449834,178065873788,452466278653
VSC,CDE,2024,Gross,Budget,737823892756,394320626538,343503266218,207520047782,186800578756,130043560339,213459705879,394320626538
VSC,CDE,2024,Gross,Forecast,598745685759,316865318555,281880367204,177752625043,139112693512,124196575097,157683792107,316865318555
VSC,CDE,2024,Net,Actual,772698702509,343617790226,429080912283,233861144436,109756645790,198767294098,230313618185,343617790226
VSC,CDE,2024,Net,Budget,845645497874,366433033246,479212464628,217285112720,149147920526,151613023225,327599441403,366433033246
VSC,CDE,2024,Net,Forecast,661187466410,255715397556,405472068854,145711239639,110004157917,193631918671,211840150183,255715397556
VSC,CDE,2024,Op,Actual,660862749407,319248875855,341613873552,200237741116,119011134739,91461676587,250152196965,319248875855
VSC,CDE,2024,Op,Budget,665812752974,275859160074,389953592900,185871622487,89987537587,117983276915,271970315985,275859160074
VSC,CDE,2024,Op,Forecast,490061291870,273164247280,216897044590,176664627946,96499619334,123548995479,93348049111,273164247280
VSC,CDE,2025,Gross,Actual,435955000391,189467347071,246487653320,79253248991,110214098080,130472542473,116015110847,189467347071
VSC,CDE,2025,Gross,Budget,886543228557,452763909818,433779318739,252114023367,200649886451,279197176200,154582142539,452763909818
VSC,CDE,2025,Gross,Forecast,510107307998,323243081892,186864226106,235819829015,87423252877,54680058793,132184167313,323243081892
VSC,CDE,2025,Net,Actual,751374603580,270176687531,481197916049,47306241178,222870446353,226694338225,254503577824,270176687531
VSC,CDE,2025,Net,Budget,581320274276,306371692913,274948581363,239022506506,67349186407,86032431230,188916150133,306371692913
VSC,CDE,2025,Net,Forecast,575635219368,234461246529,341173972839,174478218829,59983027700,101818431123,239355541716,234461246529
VSC,CDE,2025,Op,Actual,493598531216,296046855230,197551675986,122196833587,173850021643,123106660028,74445015958,296046855230
VSC,CDE,2025,Op,Budget,693033320468,241628504078,451404816390,141675144743,99953359335,217405149764,233999666626,241628504078
VSC,CDE,2025,Op,Forecast,729432288651,376617292886,352814995765,196793586489,179823706397,136940274130,215874721635,376617292886
VSC,PJ,2024,Gross,Actual,754342962610,361983459063,392359503547,176946720764,185036738299,242284812042,150074691505,361983459063
VSC,PJ,2024,Gross,Budget,804499474328,365697860071,438801614257,171751849087,193946010984,235186992052,203614622205,365697860071
VSC,PJ,2024,Gross,Forecast,697129465732,575748666945,121380798787,314913514328,260835152617,79243622391,42137176396,575748666945
VSC,PJ,2024,Net,Actual,700080176721,375927206239,324152970482,256972417469,118954788770,193705979489,130446990993,375927206239
VSC,PJ,2024,Net,Budget,870551743718,457457899438,413093844280,278962430006,178495469432,89770263205,323323581075,457457899438
VSC,PJ,2024,Net,Forecast,560336099330,264881682926,295454416404,180731694195,84149988731,94854871603,200599544801,264881682926
VSC,PJ,2024,Op,Actual,858065364440,444675470226,413389894214,287777795868,156897674358,207235531977,206154362237,444675470226
VSC,PJ,2024,Op,Budget,698508619204,309547008921,388961610283,213339888203,96207120718,134842624554,254118985729,309547008921
VSC,PJ,2024,Op,Forecast,761465420439,351699625553,409765794886,176840053181,174859572372,252524506791,157241288095,351699625553
VSC,PJ,2025,Gross,Actual,923883907332,442759063432,481124843900,240856129332,201902934100,235697129700,245427714200,442759063432
VSC,PJ,2025,Gross,Budget,526859090481,243999076559,282860013922,65318142486,178680934073,146976625146,135883388776,243999076559
VSC,PJ,2025,Gross,Forecast,671606581051,326197654024,345408927027,163033784970,163163869054,226500980013,118907947014,326197654024
VSC,PJ,2025,Net,Actual,994180328274,458840349374,535339978900,275559694374,183280655000,209638157300,325701821600,458840349374
VSC,PJ,2025,Net,Budget,712275646114,331602443959,380673202155,145424855436,186177588523,150338487985,230334714170,331602443959
VSC,PJ,2025,Net,Forecast,668044439415,241303633952,426740805463,65135878471,176167755481,305699099375,121041706088,241303633952
VSC,PJ,2025,Op,Actual,994180328274,458840349374,535339978900,275559694374,183280655000,209638157300,325701821600,458840349374
VSC,PJ,2025,Op,Budget,850605194979,458176233599,392428961380,225242229507,232934004092,210538039528,181890921852,458176233599
VSC,PJ,2025,Op,Forecast,645818260604,381703450592,264114810012,229672523149,152030927443,170395496909,93719313103,381703450592
VSCN,CDE,2024,Gross,Actual,61544822386,23270302501,38274519885,17917772604,5352529897,16596942848,21677577037,23270302501
VSCN,CDE,2024,Gross,Budget,53960003915,28640848117,25319155798,21897448618,6743399499,16688961904,8630193894,28640848117
VSCN,CDE,2024,Gross,Forecast,62513042910,32985884351,29527158559,12039942322,20945942029,11329247530,18197911029,32985884351
VSCN,CDE,2024,Net,Actual,70349536588,43313626740,27035909848,17521942924,25791683816,15104458089,11931451759,43313626740
VSCN,CDE,2024,Net,Budget,59346496877,24730786659,34615710218,12198593066,12532193593,15994677865,18621032353,24730786659
VSCN,CDE,2024,Net,Forecast,61306313538,39710929490,21595384048,16727330802,22983598688,16121454232,5473929816,39710929490
VSCN,CDE,2024,Op,Actual,68369200855,39273488503,29095712352,17433254697,21840233806,17936851318,11158861034,39273488503
VSCN,CDE,2024,Op,Budget,64818437865,27743816548,37074621317,22042498919,5701317629,13796708086,23277913231,27743816548
VSCN,CDE,2024,Op,Forecast,57158341571,36037512466,21120829105,14617326770,21420185696,5505383687,15615445418,36037512466
VSCN,CDE,2025,Gross,Actual,73225155861,40778418714,32446737147,28450779753,12327638961,6767732757,25679004390,40778418714
VSCN,CDE,2025,Gross,Budget,78189089701,28342112078,49846977623,13382593326,14959518752,21161684983,28685292640,28342112078
VSCN,CDE,2025,Gross,Forecast,72518358985,43558822330,28959536655,35195005787,8363816543,9331742269,19627794386,43558822330
VSCN,CDE,2025,Net,Actual,92733332513,42071692567,50661639946,17793841929,24277850638,20895888350,29765751596,42071692567
VSCN,CDE,2025,Net,Budget,76093306224,36950265628,39143040596,26315649616,10634616012,17117631923,22025408673,36950265628
VSCN,CDE,2025,Net,Forecast,77935937806,39407605454,38528332352,30459661654,8947943800,17880052216,20648280136,39407605454
VSCN,CDE,2025,Op,Actual,73334280032,36577075004,36757205028,22365742342,14211332662,18538216823,18218988205,36577075004
VSCN,CDE,2025,Op,Budget,74629025366,32435062365,42193963001,12934281339,19500781026,25545954238,16648008763,32435062365
VSCN,CDE,2025,Op,Forecast,71745937823,49772904078,21973033745,27200911769,22571992309,7552145826,14420887919,49772904078
VSCN,PJ,2024,Gross,Actual,88079390516,51365987184,36713403332,26858979209,24507007975,17222945998,19490457334,51365987184
VSCN,PJ,2024,Gross,Budget,63458924705,33909742360,29549182345,16289359776,17620382584,17033168284,12516014061,33909742360
VSCN,PJ,2024,Gross,Forecast,73209237196,22735055437,50474181759,18163421534,4571633903,28176012213,22298169546,22735055437
