region,product,year,rev_op_type,sales_budget_type,ytd_gap,budget_hit_rate,yoy_total,yoy_h1,yoy_h2,yoy_q1,yoy_q2,yoy_q3,yoy_q4,breakeven_month
TTL VSEW,PJ,2025,Gross,Actual,13750647977,131,1.4367,1.7215,1.239,1.3413,2.5372,1.5584,1.0004,1.0
TTL VSEW,PJ,2025,Gross,Budget,0,100,0.9312,0.701,1.3872,0.5586,0.8747,1.7756,1.152,
TTL VSEW,PJ,2025,Gross,Forecast,16378838912,136,1.7624,1.8069,1.7112,1.3317,2.5931,1.853,1.6088,
TTL VSEW,PJ,2025,Net,Actual,20127572960,163,1.2516,1.2968,1.2114,1.8048,0.9926,1.1278,1.3288,1.0
TTL VSEW,PJ,2025,Net,Budget,0,100,0.8554,0.578,1.3488,0.3738,0.8396,1.4325,1.3082,
TTL VSEW,PJ,2025,Net,Forecast,6385905725,120,0.84,0.6952,1.06,0.5514,0.8863,1.4538,0.6369,
TTL VSEW,PJ,2025,Op,Actual,2257056453,105,1.0437,0.9386,1.1683,1.0723,0.8265,0.9567,1.586,2.0
TTL VSEW,PJ,2025,Op,Budget,0,100,1.5611,1.6647,1.4778,1.8661,1.4413,1.2743,1.7553,
TTL VSEW,PJ,2025,Op,Forecast,-5061482534,90,1.2418,1.2916,1.1914,1.4998,1.0661,2.9423,0.5641,
TTL VSI,CDE,2024,Gross,Actual,45835374000,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSI,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,CDE,2024,Gross,Forecast,38243706495,162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,CDE,2024,Net,Actual,12804964405,117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSI,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,CDE,2024,Net,Forecast,3368981254,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,CDE,2024,Op,Actual,10740549141,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
TTL VSI,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,CDE,2024,Op,Forecast,-7121942376,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,CDE,2025,Gross,Actual,31385709926,141,0.8313,1.0113,0.608,0.9888,1.0252,0.9738,0.4199,1.0
TTL VSI,CDE,2025,Gross,Budget,0,100,1.2858,1.2555,1.3099,1.9202,0.8771,1.6732,1.0405,
TTL VSI,CDE,2025,Gross,Forecast,-13971736435,82,0.6647,0.6326,0.7101,0.7679,0.4746,0.3364,1.2389,
TTL VSI,CDE,2025,Net,Actual,-4788062825,93,0.8619,0.676,1.3165,1.3521,0.2641,2.5359,0.7192,2.0
TTL VSI,CDE,2025,Net,Budget,0,100,1.2598,0.8526,2.1754,0.8005,0.9457,1.2324,4.0483,
TTL VSI,CDE,2025,Net,Forecast,-3837757284,94,0.6918,0.7682,0.6041,1.5402,0.4305,0.3081,0.9405,
TTL VSI,CDE,2025,Op,Actual,-14404800017,83,1.1399,0.8214,1.8892,0.8918,0.7934,2.1264,1.7881,12.0
TTL VSI,CDE,2025,Op,Budget,0,100,0.9622,1.1205,0.7764,1.1735,1.0459,1.64,0.4682,
TTL VSI,CDE,2025,Op,Forecast,-7793467201,91,1.2879,1.1231,1.5409,1.239,0.948,2.1026,0.9309,
TTL VSI,PJ,2024,Gross,Actual,-47965568664,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2024,Gross,Forecast,-33081559278,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2024,Net,Actual,-17066519541,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2024,Net,Forecast,-7967630874,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2024,Op,Actual,32606440864,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TTL VSI,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2024,Op,Forecast,19673557309,128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TTL VSI,PJ,2025,Gross,Actual,2171939292,102,1.5573,1.4466,1.724,1.122,2.0275,1.4529,2.0922,1.0
TTL VSI,PJ,2025,Gross,Budget,0,100,0.9333,0.8572,1.0702,0.7953,0.9385,1.0326,1.117,
TTL VSI,PJ,2025,Gross,Forecast,-26914411735,74,1.2026,0.8736,1.9985,0.8827,0.865,1.3919,3.1218,
TTL VSI,PJ,2025,Net,Actual,34072493438,151,1.525,1.626,1.4155,3.3192,1.0914,1.1859,1.7357,3.0
TTL VSI,PJ,2025,Net,Budget,0,100,0.8731,0.8475,0.8997,1.0001,0.6664,1.1314,0.7866,
TTL VSI,PJ,2025,Net,Forecast,-7164634498,89,0.9407,0.8417,1.1153,0.5634,1.2796,12.8669,0.6628,
TTL VSI,PJ,2025,Op,Actual,40815776783,167,1.0938,0.9842,1.27,1.1723,0.8528,1.3242,1.2223,1.0
TTL VSI,PJ,2025,Op,Budget,0,100,1.0645,0.8603,1.3789,3.0571,0.4655,1.3273,1.4493,
TTL VSI,PJ,2025,Op,Forecast,27812313343,146,0.797,0.9812,0.5765,1.6283,0.6612,0.5549,0.5963,
TW,CDE,2024,Gross,Actual,-2443372883,87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TW,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,CDE,2024,Gross,Forecast,-2019209055,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,CDE,2024,Net,Actual,-8333176947,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,CDE,2024,Net,Forecast,-9426360230,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,CDE,2024,Op,Actual,597919348,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TW,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,CDE,2024,Op,Forecast,648936247,103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,CDE,2025,Gross,Actual,2740463033,119,0.8928,1.07,0.679,1.0525,1.096,0.816,0.5209,2.0
TW,CDE,2025,Gross,Budget,0,100,0.9308,0.7771,1.1365,0.6367,0.994,1.3311,0.974,
TW,CDE,2025,Gross,Forecast,2166873582,115,0.9186,1.0068,0.8256,1.022,0.9881,1.1112,0.6476,
TW,CDE,2025,Net,Actual,-910820956,94,0.8218,0.887,0.7628,0.864,0.9147,0.803,0.7372,8.0
TW,CDE,2025,Net,Budget,0,100,0.6318,0.6208,0.6477,0.6378,0.596,0.7263,0.5889,
TW,CDE,2025,Net,Forecast,-225083357,99,1.0689,0.9979,1.136,0.9455,1.0372,1.2496,1.0719,
TW,CDE,2025,Op,Actual,2800135621,121,0.8635,0.8328,0.8995,1.0381,0.6356,0.9202,0.8773,1.0
TW,CDE,2025,Op,Budget,0,100,0.893,0.7098,1.1138,0.8717,0.5499,0.8509,1.2578,
TW,CDE,2025,Op,Forecast,-638837682,95,0.7223,0.653,0.8031,0.6741,0.6288,1.2842,0.5497,
TW,PJ,2024,Gross,Actual,7368195216,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
TW,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,PJ,2024,Gross,Forecast,2399159764,119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,PJ,2024,Net,Actual,-1563519875,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
TW,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,PJ,2024,Net,Forecast,-413326825,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,PJ,2024,Op,Actual,608232793,104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
TW,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,PJ,2024,Op,Forecast,7062560954,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
TW,PJ,2025,Gross,Actual,3499033599,119,1.1264,1.0895,1.1755,0.8973,1.4647,1.3715,1.0354,1.0
TW,PJ,2025,Gross,Budget,0,100,0.9914,1.4402,0.5775,1.4702,1.4002,0.3727,0.7735,
TW,PJ,2025,Gross,Forecast,-3604631549,81,0.9737,0.9791,0.9686,0.8343,1.2543,1.2406,0.7455,
TW,PJ,2025,Net,Actual,4705571707,127,1.3965,1.4365,1.357,1.4294,1.4451,1.3164,1.387,1.0
TW,PJ,2025,Net,Budget,0,100,0.974,1.0262,0.9178,1.1617,0.8997,2.4551,0.5033,
TW,PJ,2025,Net,Forecast,190706686,101,0.9429,1.0634,0.8346,0.861,1.3752,0.9282,0.767,
TW,PJ,2025,Op,Actual,2563767789,113,1.1882,1.4934,0.9788,2.2954,1.0533,0.9342,1.0127,1.0
TW,PJ,2025,Op,Budget,0,100,1.1917,1.3767,1.0089,1.2337,1.5835,0.7762,1.2715,
TW,PJ,2025,Op,Forecast,1027404452,105,0.9459,0.9675,0.9116,0.7625,1.2977,1.1267,0.7664,
UK,CDE,2024,Gross,Actual,-3505559350,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2024,Gross,Forecast,483262355,106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2024,Net,Actual,1642710670,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UK,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2024,Net,Forecast,1518162944,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2024,Op,Actual,-2324345481,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2024,Op,Forecast,-686654745,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,CDE,2025,Gross,Actual,89527084,101,2.0303,2.1354,1.8989,3.9272,1.2808,1.815,2.124,1.0
UK,CDE,2025,Gross,Budget,0,100,0.7903,1.1304,0.4264,0.8093,1.8468,0.5407,0.2517,
UK,CDE,2025,Gross,Forecast,-1266445133,85,0.8273,0.9044,0.706,1.0962,0.568,1.2085,0.4083,
UK,CDE,2025,Net,Actual,-4001891987,34,0.2465,0.2538,0.2342,0.2273,0.311,0.2436,0.2255,1.0
UK,CDE,2025,Net,Budget,0,100,0.843,0.9471,0.6657,0.607,1.6458,0.5842,0.8066,
UK,CDE,2025,Net,Forecast,-521297618,91,0.9171,0.6989,1.5925,0.8888,0.4334,1.6017,1.5673,
UK,CDE,2025,Op,Actual,-651885980,93,1.3931,1.3415,1.4865,2.3486,0.7255,1.9807,1.1438,9.0
UK,CDE,2025,Op,Budget,0,100,1.2755,1.0534,2.1341,1.4866,0.529,1.7398,2.6037,
UK,CDE,2025,Op,Forecast,-3635071571,60,0.9569,0.6837,2.077,0.7164,0.5649,1.2617,7.5385,
UK,PJ,2024,Gross,Actual,2693968970,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
UK,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,PJ,2024,Gross,Forecast,888714351,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,PJ,2024,Net,Actual,2575055836,155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
UK,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,PJ,2024,Net,Forecast,-236140496,95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,PJ,2024,Op,Actual,-3144138990,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,PJ,2024,Op,Forecast,-3690753817,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
UK,PJ,2025,Gross,Actual,1141651247,112,1.1748,1.0746,1.381,1.0967,1.0435,1.1868,1.8777,4.0
UK,PJ,2025,Gross,Budget,0,100,1.1284,1.3185,0.8651,1.3712,1.2059,0.6901,1.4335,
UK,PJ,2025,Gross,Forecast,-5463691305,42,0.5166,0.497,0.5383,0.5066,0.4801,0.6448,0.365,
UK,PJ,2025,Net,Actual,1132751815,115,1.1004,1.2257,0.9429,1.3704,1.0643,1.0411,0.8215,4.0
UK,PJ,2025,Net,Budget,0,100,1.4208,1.6581,1.1289,2.0278,1.1173,1.203,1.0439,
UK,PJ,2025,Net,Forecast,-1334734117,83,1.4452,1.4458,1.4443,1.566,1.3473,1.7876,0.9408,
UK,PJ,2025,Op,Actual,2575919870,141,1.6058,1.6324,1.5643,1.9433,1.3273,1.1495,3.6008,1.0
UK,PJ,2025,Op,Budget,0,100,0.8461,0.7351,1.1257,0.597,1.054,2.4731,0.3185,
UK,PJ,2025,Op,Forecast,-873409765,86,1.025,1.1105,0.9508,0.5685,1.9187,0.8284,1.1386,
VN,CDE,2024,Gross,Actual,-2588400582,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,CDE,2024,Gross,Forecast,1316295978,123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,CDE,2024,Net,Actual,59187584,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
VN,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,CDE,2024,Net,Forecast,1689971245,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,CDE,2024,Op,Actual,276614300,109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VN,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,CDE,2024,Op,Forecast,57718465,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,CDE,2025,Gross,Actual,-1517125582,79,1.5668,1.9067,1.1589,2.2559,1.8286,1.2051,1.0834,
VN,CDE,2025,Gross,Budget,0,100,1.215,1.2999,1.0184,1.4753,1.2523,0.913,1.1614,
VN,CDE,2025,Gross,Forecast,-924234836,87,0.8738,0.9207,0.7532,1.02,0.8793,0.5142,1.2878,
VN,CDE,2025,Net,Actual,1054235924,126,1.09,1.0232,1.2219,1.4347,0.6562,1.2647,1.1302,1.0
VN,CDE,2025,Net,Budget,0,100,0.8604,0.8224,0.9318,1.0217,0.5731,0.6461,1.2519,
VN,CDE,2025,Net,Forecast,2078694649,151,0.9544,0.9262,1.0723,1.2898,0.6688,0.925,1.6642,
VN,CDE,2025,Op,Actual,-942419023,79,0.9629,1.0532,0.8592,1.6488,0.8725,0.8277,0.9581,1.0
VN,CDE,2025,Op,Budget,0,100,1.5361,1.4522,1.7102,0.5516,3.9482,1.6368,1.8277,
VN,CDE,2025,Op,Forecast,694844690,115,1.1942,1.6462,0.7412,3.5622,1.1401,0.874,0.5842,
VN,PJ,2024,Gross,Actual,-3097622204,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,PJ,2024,Gross,Forecast,2108522814,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,PJ,2024,Net,Actual,1739634917,156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VN,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,PJ,2024,Net,Forecast,3122403787,200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,PJ,2024,Op,Actual,3233572139,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VN,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,PJ,2024,Op,Forecast,3182743289,178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VN,PJ,2025,Gross,Actual,4563239138,260,2.0007,2.3611,1.4749,2.6204,2.22,1.1329,2.4594,1.0
VN,PJ,2025,Gross,Budget,0,100,0.6528,0.4577,1.2106,0.4038,0.5125,1.8047,0.8253,
VN,PJ,2025,Gross,Forecast,1551252779,154,0.6512,0.5279,1.131,0.2107,0.8203,0.8999,1.64,
VN,PJ,2025,Net,Actual,2335271965,147,1.4029,1.4997,1.2199,1.0729,2.023,1.222,1.2171,1.0
VN,PJ,2025,Net,Budget,0,100,1.2396,1.5875,0.824,1.958,1.4435,1.0416,0.6047,
VN,PJ,2025,Net,Forecast,588934383,112,0.9794,0.8878,1.216,0.9642,0.8623,1.6175,0.9008,
VN,PJ,2025,Op,Actual,1693990211,130,1.0857,0.9987,1.3612,0.8143,1.171,1.001,2.6073,2.0
VN,PJ,2025,Op,Budget,0,100,1.1678,1.3764,0.8784,2.4344,1.0746,0.6777,1.0955,
VN,PJ,2025,Op,Forecast,1257584553,122,0.9429,0.9455,0.9295,1.0156,0.8965,0.6795,1.7983,
VSA,CDE,2024,Gross,Actual,64953385670,173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
VSA,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,CDE,2024,Gross,Forecast,31009453990,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,CDE,2024,Net,Actual,11711952865,110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
VSA,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,CDE,2024,Net,Forecast,30174189662,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,CDE,2024,Op,Actual,-29488030824,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
VSA,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,CDE,2024,Op,Forecast,9329760326,112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,CDE,2025,Gross,Actual,-56548308918,63,1.0071,0.6167,1.574,0.3098,1.0186,2.4312,1.255,1.0
VSA,CDE,2025,Gross,Budget,0,100,1.2022,1.707,0.9778,2.4621,1.2063,0.9215,1.0412,
VSA,CDE,2025,Gross,Forecast,-91726848310,39,0.7965,0.4976,0.9938,0.2986,0.638,0.4893,1.5124,
VSA,CDE,2025,Net,Actual,21638936434,129,0.7496,0.7491,0.7499,0.4889,1.2365,1.0974,0.5602,1.0
VSA,CDE,2025,Net,Budget,0,100,0.8752,0.6397,1.0498,0.272,0.9815,0.7731,1.5327,
VSA,CDE,2025,Net,Forecast,9927936812,113,0.6099,0.5763,0.6424,0.579,0.5736,0.6425,0.6423,
VSA,CDE,2025,Op,Actual,4192625092,104,1.4953,2.1445,1.2594,1.3389,4.8521,0.8652,1.603,1.0
VSA,CDE,2025,Op,Budget,0,100,1.0625,1.2914,0.9556,2.0019,0.8716,0.9181,0.9823,
VSA,CDE,2025,Op,Forecast,32868825549,132,1.1658,1.527,0.9728,1.5038,1.5455,1.0116,0.9289,
VSA,PJ,2024,Gross,Actual,84924410226,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSA,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,PJ,2024,Gross,Forecast,39826546512,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,PJ,2024,Net,Actual,4598015265,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSA,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,PJ,2024,Net,Forecast,48358690954,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,PJ,2024,Op,Actual,-13700119936,89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
VSA,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,PJ,2024,Op,Forecast,16050716584,113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSA,PJ,2025,Gross,Actual,15758737651,110,1.1721,1.0287,1.3124,0.9438,1.1639,1.2599,1.368,2.0
VSA,PJ,2025,Gross,Budget,0,100,0.9176,1.9591,0.5451,1.3514,3.9793,0.8668,0.2519,
VSA,PJ,2025,Gross,Forecast,-108477423890,28,0.5752,0.362,0.6782,0.0779,1.3474,0.9148,0.5124,
VSA,PJ,2025,Net,Actual,33101840904,133,1.0737,1.3333,0.9406,1.256,1.4391,0.823,1.0947,4.0
VSA,PJ,2025,Net,Budget,0,100,1.247,1.0521,1.4797,3.2712,0.366,0.4458,4.6031,
VSA,PJ,2025,Net,Forecast,-12391029102,88,0.8475,0.6136,1.1048,0.3108,0.9017,1.1255,1.0907,
VSA,PJ,2025,Op,Actual,48414723890,157,1.3649,1.2374,1.4754,1.5248,1.0096,1.602,1.3688,1.0
VSA,PJ,2025,Op,Budget,0,100,1.2886,0.7016,2.2827,0.4285,0.9702,1.176,8.6705,
VSA,PJ,2025,Op,Forecast,16923349046,120,0.9419,0.7426,1.1344,1.0159,0.5408,1.3682,0.8925,
VSC,CDE,2024,Gross,Actual,58145652115,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSC,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,CDE,2024,Gross,Forecast,-77455307983,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,CDE,2024,Net,Actual,-22815243020,94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
VSC,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,CDE,2024,Net,Forecast,-110717635690,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,CDE,2024,Op,Actual,43389715781,116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSC,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,CDE,2024,Op,Forecast,-2694912794,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,CDE,2025,Gross,Actual,-263296562747,42,0.5764,0.4187,0.811,0.3493,0.4885,1.0366,0.6515,
VSC,CDE,2025,Gross,Budget,0,100,1.2016,1.1482,1.2628,1.2149,1.0741,2.147,0.7242,
VSC,CDE,2025,Gross,Forecast,-129520827926,71,0.852,1.0201,0.6629,1.3267,0.6284,0.4403,0.8383,
VSC,CDE,2025,Net,Actual,-36195005382,88,0.9724,0.7863,1.1215,0.2023,2.0306,1.1405,1.105,7.0
VSC,CDE,2025,Net,Budget,0,100,0.6874,0.8361,0.5738,1.1,0.4516,0.5674,0.5767,
VSC,CDE,2025,Net,Forecast,-71910446384,77,0.8706,0.9169,0.8414,1.1974,0.5453,0.5258,1.1299,
VSC,CDE,2025,Op,Actual,54418351152,123,0.7469,0.9273,0.5783,0.6103,1.4608,1.346,0.2976,1.0
VSC,CDE,2025,Op,Budget,0,100,1.0409,0.8759,1.1576,0.7622,1.1107,1.8427,0.8604,
VSC,CDE,2025,Op,Forecast,134988788808,156,1.4885,1.3787,1.6266,1.1139,1.8635,1.1084,2.3126,
VSC,PJ,2024,Gross,Actual,-3714401008,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSC,PJ,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,PJ,2024,Gross,Forecast,210050806874,157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,PJ,2024,Net,Actual,-81530693199,82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSC,PJ,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,PJ,2024,Net,Forecast,-192576216512,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,PJ,2024,Op,Actual,135128461305,144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSC,PJ,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,PJ,2024,Op,Forecast,42152616632,114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSC,PJ,2025,Gross,Actual,198759986873,181,1.2248,1.2231,1.2262,1.3612,1.0912,0.9728,1.6354,1.0
VSC,PJ,2025,Gross,Budget,0,100,0.6549,0.6672,0.6446,0.3803,0.9213,0.6249,0.6674,
VSC,PJ,2025,Gross,Forecast,82198577465,134,0.9634,0.5666,2.8457,0.5177,0.6255,2.8583,2.8219,
VSC,PJ,2025,Net,Actual,127237905415,138,1.4201,1.2206,1.6515,1.0723,1.5408,1.0822,2.4968,1.0
VSC,PJ,2025,Net,Budget,0,100,0.8182,0.7249,0.9215,0.5213,1.043,1.6747,0.7124,
VSC,PJ,2025,Net,Forecast,-90298810007,73,1.1922,0.911,1.4444,0.3604,2.0935,3.2228,0.6034,
VSC,PJ,2025,Op,Actual,664115775,100,1.1586,1.0319,1.295,0.9575,1.1682,1.0116,1.5799,2.0
VSC,PJ,2025,Op,Budget,0,100,1.2177,1.4802,1.0089,1.0558,2.4212,1.5614,0.7158,
VSC,PJ,2025,Op,Forecast,-76472783007,83,0.8481,1.0853,0.6446,1.2988,0.8694,0.6748,0.596,
VSCN,CDE,2024,Gross,Actual,-5370545616,81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
VSCN,CDE,2024,Gross,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,CDE,2024,Gross,Forecast,4345036234,115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,CDE,2024,Net,Actual,18582840081,175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
VSCN,CDE,2024,Net,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,CDE,2024,Net,Forecast,14980142831,161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,CDE,2024,Op,Actual,11529671955,142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
VSCN,CDE,2024,Op,Budget,0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,CDE,2024,Op,Forecast,8293695918,130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
VSCN,CDE,2025,Gross,Actual,12436306636,144,1.1898,1.7524,0.8477,1.5879,2.3031,0.4078,1.1846,1.0
VSCN,CDE,2025,Gross,Budget,0,100,1.449,0.9896,1.9687,0.6111,2.2184,1.268,3.3238,
VSCN,CDE,2025,Gross,Forecast,15216710252,154,1.1601,1.3205,0.9808,2.9232,0.3993,0.8237,1.0786,
VSCN,CDE,2025,Net,Actual,5121426939,114,1.3182,0.9713,1.8739,1.0155,0.9413,1.3834,2.4947,1.0
VSCN,CDE,2025,Net,Budget,0,100,1.2822,1.4941,1.1308,2.1573,0.8486,1.0702,1.1828,
