product,year,region,rev_op_type,sales_budget_type,month,amount
CDE,2024,DC,Op,Forecast,Feb,149531197
CDE,2024,DC,Op,Forecast,Jan,508766590
CDE,2024,DC,Op,Forecast,Jul,416901328
CDE,2024,DC,Op,Forecast,Jun,2290204339
CDE,2024,DC,Op,Forecast,Mar,2437211038
CDE,2024,DC,Op,Forecast,May,364890766
CDE,2024,DC,Op,Forecast,Nov,603989673
CDE,2024,DC,Op,Forecast,Oct,2505525814
CDE,2024,DC,Op,Forecast,Sep,2257099886
CDE,2024,DE,Gross,Actual,Apr,2370452371
CDE,2024,DE,Gross,Actual,Aug,5830312314
CDE,2024,DE,Gross,Actual,Dec,3063115827
CDE,2024,DE,Gross,Actual,Feb,1389135395
CDE,2024,DE,Gross,Actual,Jan,3257395596
CDE,2024,DE,Gross,Actual,Jul,1540638991
CDE,2024,DE,Gross,Actual,Jun,1466410027
CDE,2024,DE,Gross,Actual,Mar,82653895
CDE,2024,DE,Gross,Actual,May,2191989207
CDE,2024,DE,Gross,Actual,Nov,2859669556
CDE,2024,DE,Gross,Actual,Oct,3906705088
CDE,2024,DE,Gross,Actual,Sep,520432785
CDE,2024,DE,Gross,Budget,Apr,4627976043
CDE,2024,DE,Gross,Budget,Aug,5570252454
CDE,2024,DE,Gross,Budget,Dec,823158600
CDE,2024,DE,Gross,Budget,Feb,1579869794
CDE,2024,DE,Gross,Budget,Jan,4435816420
CDE,2024,DE,Gross,Budget,Jul,2629750543
CDE,2024,DE,Gross,Budget,Jun,3811714787
CDE,2024,DE,Gross,Budget,Mar,80757950
CDE,2024,DE,Gross,Budget,May,2891553861
CDE,2024,DE,Gross,Budget,Nov,2968170396
CDE,2024,DE,Gross,Budget,Oct,1903570691
CDE,2024,DE,Gross,Budget,Sep,2194881989
CDE,2024,DE,Gross,Forecast,Apr,3842447511
CDE,2024,DE,Gross,Forecast,Aug,4662987535
CDE,2024,DE,Gross,Forecast,Dec,3139323119
CDE,2024,DE,Gross,Forecast,Feb,2895196111
CDE,2024,DE,Gross,Forecast,Jan,2185223513
CDE,2024,DE,Gross,Forecast,Jul,5215889838
CDE,2024,DE,Gross,Forecast,Jun,4174173886
CDE,2024,DE,Gross,Forecast,Mar,562538280
CDE,2024,DE,Gross,Forecast,May,3272647828
CDE,2024,DE,Gross,Forecast,Nov,4398779267
CDE,2024,DE,Gross,Forecast,Oct,997790780
CDE,2024,DE,Gross,Forecast,Sep,627746935
CDE,2024,DE,Net,Actual,Apr,2627544947
CDE,2024,DE,Net,Actual,Aug,4490326589
CDE,2024,DE,Net,Actual,Dec,1754177831
CDE,2024,DE,Net,Actual,Feb,1028721533
CDE,2024,DE,Net,Actual,Jan,111580895
CDE,2024,DE,Net,Actual,Jul,3039738027
CDE,2024,DE,Net,Actual,Jun,4074098365
CDE,2024,DE,Net,Actual,Mar,1999091027
CDE,2024,DE,Net,Actual,May,1190713599
CDE,2024,DE,Net,Actual,Nov,3427522560
CDE,2024,DE,Net,Actual,Oct,78077319
CDE,2024,DE,Net,Actual,Sep,963540655
CDE,2024,DE,Net,Budget,Apr,2627569079
CDE,2024,DE,Net,Budget,Aug,4240624986
CDE,2024,DE,Net,Budget,Dec,601285784
CDE,2024,DE,Net,Budget,Feb,2991510089
CDE,2024,DE,Net,Budget,Jan,903428473
CDE,2024,DE,Net,Budget,Jul,2838501550
CDE,2024,DE,Net,Budget,Jun,429387865
CDE,2024,DE,Net,Budget,Mar,2915211213
CDE,2024,DE,Net,Budget,May,663338978
CDE,2024,DE,Net,Budget,Nov,2547710128
CDE,2024,DE,Net,Budget,Oct,2467418286
CDE,2024,DE,Net,Budget,Sep,2900807781
CDE,2024,DE,Net,Forecast,Apr,1176214513
CDE,2024,DE,Net,Forecast,Aug,4271830118
CDE,2024,DE,Net,Forecast,Dec,1480945280
CDE,2024,DE,Net,Forecast,Feb,633612358
CDE,2024,DE,Net,Forecast,Jan,2742851818
CDE,2024,DE,Net,Forecast,Jul,1048517059
CDE,2024,DE,Net,Forecast,Jun,1242811285
CDE,2024,DE,Net,Forecast,Mar,197591785
CDE,2024,DE,Net,Forecast,May,3629627872
CDE,2024,DE,Net,Forecast,Nov,3508350308
CDE,2024,DE,Net,Forecast,Oct,306174761
CDE,2024,DE,Net,Forecast,Sep,2859102726
CDE,2024,DE,Op,Actual,Apr,4714516663
CDE,2024,DE,Op,Actual,Aug,184710128
CDE,2024,DE,Op,Actual,Dec,258901282
CDE,2024,DE,Op,Actual,Feb,1872651846
CDE,2024,DE,Op,Actual,Jan,312622316
CDE,2024,DE,Op,Actual,Jul,2953503501
CDE,2024,DE,Op,Actual,Jun,3131314103
CDE,2024,DE,Op,Actual,Mar,1952930642
CDE,2024,DE,Op,Actual,May,3859523386
CDE,2024,DE,Op,Actual,Nov,1517622514
CDE,2024,DE,Op,Actual,Oct,6092829
CDE,2024,DE,Op,Actual,Sep,661020467
CDE,2024,DE,Op,Budget,Apr,3813442272
CDE,2024,DE,Op,Budget,Aug,1982099601
CDE,2024,DE,Op,Budget,Dec,2250808110
CDE,2024,DE,Op,Budget,Feb,1308616447
CDE,2024,DE,Op,Budget,Jan,1229916506
CDE,2024,DE,Op,Budget,Jul,3811668164
CDE,2024,DE,Op,Budget,Jun,3118136049
CDE,2024,DE,Op,Budget,Mar,2263958730
CDE,2024,DE,Op,Budget,May,3229910252
CDE,2024,DE,Op,Budget,Nov,1409937705
CDE,2024,DE,Op,Budget,Oct,1860418600
CDE,2024,DE,Op,Budget,Sep,1679130412
CDE,2024,DE,Op,Forecast,Apr,4626635994
CDE,2024,DE,Op,Forecast,Aug,3613631310
CDE,2024,DE,Op,Forecast,Dec,2260410003
CDE,2024,DE,Op,Forecast,Feb,1222404745
CDE,2024,DE,Op,Forecast,Jan,3657242146
CDE,2024,DE,Op,Forecast,Jul,413753636
CDE,2024,DE,Op,Forecast,Jun,1422517970
CDE,2024,DE,Op,Forecast,Mar,2045590070
CDE,2024,DE,Op,Forecast,May,232029537
CDE,2024,DE,Op,Forecast,Nov,2959361346
CDE,2024,DE,Op,Forecast,Oct,728683567
CDE,2024,DE,Op,Forecast,Sep,1709938281
CDE,2024,ES,Gross,Actual,Apr,132750684
CDE,2024,ES,Gross,Actual,Aug,261584244
CDE,2024,ES,Gross,Actual,Dec,443792415
CDE,2024,ES,Gross,Actual,Feb,351615924
CDE,2024,ES,Gross,Actual,Jan,649781081
CDE,2024,ES,Gross,Actual,Jul,527289479
CDE,2024,ES,Gross,Actual,Jun,400227089
CDE,2024,ES,Gross,Actual,Mar,603053979
CDE,2024,ES,Gross,Actual,May,124990562
CDE,2024,ES,Gross,Actual,Nov,694552616
CDE,2024,ES,Gross,Actual,Oct,122874979
CDE,2024,ES,Gross,Actual,Sep,325380120
CDE,2024,ES,Gross,Budget,Apr,412590705
CDE,2024,ES,Gross,Budget,Aug,489520817
CDE,2024,ES,Gross,Budget,Dec,448903712
CDE,2024,ES,Gross,Budget,Feb,189180788
CDE,2024,ES,Gross,Budget,Jan,911478354
CDE,2024,ES,Gross,Budget,Jul,1478799052
CDE,2024,ES,Gross,Budget,Jun,237841365
CDE,2024,ES,Gross,Budget,Mar,893082837
CDE,2024,ES,Gross,Budget,May,139982541
CDE,2024,ES,Gross,Budget,Nov,389815761
CDE,2024,ES,Gross,Budget,Oct,414207558
CDE,2024,ES,Gross,Budget,Sep,162371596
CDE,2024,ES,Gross,Forecast,Apr,718425232
CDE,2024,ES,Gross,Forecast,Aug,69203845
CDE,2024,ES,Gross,Forecast,Dec,222836702
CDE,2024,ES,Gross,Forecast,Feb,248152725
CDE,2024,ES,Gross,Forecast,Jan,1069312352
CDE,2024,ES,Gross,Forecast,Jul,560482290
CDE,2024,ES,Gross,Forecast,Jun,117204593
CDE,2024,ES,Gross,Forecast,Mar,304721053
CDE,2024,ES,Gross,Forecast,May,315336746
CDE,2024,ES,Gross,Forecast,Nov,83912085
CDE,2024,ES,Gross,Forecast,Oct,57614211
CDE,2024,ES,Gross,Forecast,Sep,209494650
CDE,2024,ES,Net,Actual,Apr,137498721
CDE,2024,ES,Net,Actual,Aug,409750433
CDE,2024,ES,Net,Actual,Dec,266903436
CDE,2024,ES,Net,Actual,Feb,37920280
CDE,2024,ES,Net,Actual,Jan,624821389
CDE,2024,ES,Net,Actual,Jul,1409159747
CDE,2024,ES,Net,Actual,Jun,214291867
CDE,2024,ES,Net,Actual,Mar,844739494
CDE,2024,ES,Net,Actual,May,198345465
CDE,2024,ES,Net,Actual,Nov,585987164
CDE,2024,ES,Net,Actual,Oct,511586245
CDE,2024,ES,Net,Actual,Sep,104721626
CDE,2024,ES,Net,Budget,Apr,426117333
CDE,2024,ES,Net,Budget,Aug,303278424
CDE,2024,ES,Net,Budget,Dec,105915330
CDE,2024,ES,Net,Budget,Feb,292926263
CDE,2024,ES,Net,Budget,Jan,189939967
CDE,2024,ES,Net,Budget,Jul,238218371
CDE,2024,ES,Net,Budget,Jun,488276684
CDE,2024,ES,Net,Budget,Mar,95745039
CDE,2024,ES,Net,Budget,May,39936169
CDE,2024,ES,Net,Budget,Nov,387830015
CDE,2024,ES,Net,Budget,Oct,79533603
CDE,2024,ES,Net,Budget,Sep,256825759
CDE,2024,ES,Net,Forecast,Apr,35868802
CDE,2024,ES,Net,Forecast,Aug,193564393
CDE,2024,ES,Net,Forecast,Dec,374311367
CDE,2024,ES,Net,Forecast,Feb,514324911
CDE,2024,ES,Net,Forecast,Jan,591485163
CDE,2024,ES,Net,Forecast,Jul,149099971
CDE,2024,ES,Net,Forecast,Jun,435321570
CDE,2024,ES,Net,Forecast,Mar,991093267
CDE,2024,ES,Net,Forecast,May,250509796
CDE,2024,ES,Net,Forecast,Nov,36031508
CDE,2024,ES,Net,Forecast,Oct,317486191
CDE,2024,ES,Net,Forecast,Sep,383429645
CDE,2024,ES,Op,Actual,Apr,691164510
CDE,2024,ES,Op,Actual,Aug,74840603
CDE,2024,ES,Op,Actual,Dec,97000498
CDE,2024,ES,Op,Actual,Feb,466810314
CDE,2024,ES,Op,Actual,Jan,160461520
CDE,2024,ES,Op,Actual,Jul,905219728
CDE,2024,ES,Op,Actual,Jun,12459466
CDE,2024,ES,Op,Actual,Mar,50634755
CDE,2024,ES,Op,Actual,May,76280842
CDE,2024,ES,Op,Actual,Nov,171675126
CDE,2024,ES,Op,Actual,Oct,332576165
CDE,2024,ES,Op,Actual,Sep,132112014
CDE,2024,ES,Op,Budget,Apr,294760018
CDE,2024,ES,Op,Budget,Aug,376796053
CDE,2024,ES,Op,Budget,Dec,371224195
CDE,2024,ES,Op,Budget,Feb,347383306
CDE,2024,ES,Op,Budget,Jan,132429662
CDE,2024,ES,Op,Budget,Jul,451623184
CDE,2024,ES,Op,Budget,Jun,436690615
CDE,2024,ES,Op,Budget,Mar,370238465
CDE,2024,ES,Op,Budget,May,251352768
CDE,2024,ES,Op,Budget,Nov,251974537
CDE,2024,ES,Op,Budget,Oct,126346828
CDE,2024,ES,Op,Budget,Sep,501804516
CDE,2024,ES,Op,Forecast,Apr,11425228
CDE,2024,ES,Op,Forecast,Aug,442029910
CDE,2024,ES,Op,Forecast,Dec,151386292
CDE,2024,ES,Op,Forecast,Feb,421591590
CDE,2024,ES,Op,Forecast,Jan,707090263
CDE,2024,ES,Op,Forecast,Jul,680408951
CDE,2024,ES,Op,Forecast,Jun,86450314
CDE,2024,ES,Op,Forecast,Mar,213815717
CDE,2024,ES,Op,Forecast,May,342813068
CDE,2024,ES,Op,Forecast,Nov,477570267
CDE,2024,ES,Op,Forecast,Oct,453899907
CDE,2024,ES,Op,Forecast,Sep,535454033
CDE,2024,FR,Gross,Actual,Apr,1152579216
CDE,2024,FR,Gross,Actual,Aug,989780361
CDE,2024,FR,Gross,Actual,Dec,1106133619
CDE,2024,FR,Gross,Actual,Feb,1419087444
CDE,2024,FR,Gross,Actual,Jan,2879067154
CDE,2024,FR,Gross,Actual,Jul,1472689918
CDE,2024,FR,Gross,Actual,Jun,3288150104
CDE,2024,FR,Gross,Actual,Mar,3851091101
CDE,2024,FR,Gross,Actual,May,104797046
CDE,2024,FR,Gross,Actual,Nov,326316803
CDE,2024,FR,Gross,Actual,Oct,4471138920
CDE,2024,FR,Gross,Actual,Sep,676461539
CDE,2024,FR,Gross,Budget,Apr,2258915297
CDE,2024,FR,Gross,Budget,Aug,346533783
CDE,2024,FR,Gross,Budget,Dec,3988146608
CDE,2024,FR,Gross,Budget,Feb,497892774
CDE,2024,FR,Gross,Budget,Jan,4042278433
CDE,2024,FR,Gross,Budget,Jul,382706372
CDE,2024,FR,Gross,Budget,Jun,603590408
CDE,2024,FR,Gross,Budget,Mar,1978896122
CDE,2024,FR,Gross,Budget,May,1075941045
CDE,2024,FR,Gross,Budget,Nov,2217694006
CDE,2024,FR,Gross,Budget,Oct,4901490800
CDE,2024,FR,Gross,Budget,Sep,2126439366
CDE,2024,FR,Gross,Forecast,Apr,626367881
CDE,2024,FR,Gross,Forecast,Aug,3981296362
CDE,2024,FR,Gross,Forecast,Dec,1465263439
CDE,2024,FR,Gross,Forecast,Feb,537637924
CDE,2024,FR,Gross,Forecast,Jan,306262784
CDE,2024,FR,Gross,Forecast,Jul,1488290549
CDE,2024,FR,Gross,Forecast,Jun,2637111573
CDE,2024,FR,Gross,Forecast,Mar,3495902202
CDE,2024,FR,Gross,Forecast,May,943958394
CDE,2024,FR,Gross,Forecast,Nov,3355798172
CDE,2024,FR,Gross,Forecast,Oct,1056407951
CDE,2024,FR,Gross,Forecast,Sep,494406810
CDE,2024,FR,Net,Actual,Apr,1222793379
CDE,2024,FR,Net,Actual,Aug,1697837788
CDE,2024,FR,Net,Actual,Dec,1773294993
CDE,2024,FR,Net,Actual,Feb,216067042
CDE,2024,FR,Net,Actual,Jan,631527999
CDE,2024,FR,Net,Actual,Jul,2244046509
CDE,2024,FR,Net,Actual,Jun,2572295756
CDE,2024,FR,Net,Actual,Mar,862535832
CDE,2024,FR,Net,Actual,May,1402228846
CDE,2024,FR,Net,Actual,Nov,274504706
CDE,2024,FR,Net,Actual,Oct,4885005749
CDE,2024,FR,Net,Actual,Sep,2818281206
CDE,2024,FR,Net,Budget,Apr,2123574119
CDE,2024,FR,Net,Budget,Aug,3673593780
CDE,2024,FR,Net,Budget,Dec,2121009815
CDE,2024,FR,Net,Budget,Feb,235029358
CDE,2024,FR,Net,Budget,Jan,2659019221
CDE,2024,FR,Net,Budget,Jul,219782895
CDE,2024,FR,Net,Budget,Jun,1633845358
CDE,2024,FR,Net,Budget,Mar,576730834
CDE,2024,FR,Net,Budget,May,1550692262
CDE,2024,FR,Net,Budget,Nov,2263477354
CDE,2024,FR,Net,Budget,Oct,1762323433
CDE,2024,FR,Net,Budget,Sep,998425144
CDE,2024,FR,Net,Forecast,Apr,1128944581
CDE,2024,FR,Net,Forecast,Aug,2416572622
CDE,2024,FR,Net,Forecast,Dec,2823036487
CDE,2024,FR,Net,Forecast,Feb,92374833
CDE,2024,FR,Net,Forecast,Jan,4729765185
CDE,2024,FR,Net,Forecast,Jul,230017786
CDE,2024,FR,Net,Forecast,Jun,1688515220
CDE,2024,FR,Net,Forecast,Mar,2776055588
CDE,2024,FR,Net,Forecast,May,1521339905
CDE,2024,FR,Net,Forecast,Nov,1420650255
CDE,2024,FR,Net,Forecast,Oct,2981200145
CDE,2024,FR,Net,Forecast,Sep,2844733755
CDE,2024,FR,Op,Actual,Apr,1332036090
CDE,2024,FR,Op,Actual,Aug,3712574707
CDE,2024,FR,Op,Actual,Dec,3158217620
CDE,2024,FR,Op,Actual,Feb,288297340
CDE,2024,FR,Op,Actual,Jan,113166407
CDE,2024,FR,Op,Actual,Jul,2118785449
CDE,2024,FR,Op,Actual,Jun,2873221109
CDE,2024,FR,Op,Actual,Mar,2612117399
CDE,2024,FR,Op,Actual,May,1046942674
CDE,2024,FR,Op,Actual,Nov,2389841612
CDE,2024,FR,Op,Actual,Oct,1532835272
CDE,2024,FR,Op,Actual,Sep,1222227752
CDE,2024,FR,Op,Budget,Apr,1031256798
CDE,2024,FR,Op,Budget,Aug,379853473
CDE,2024,FR,Op,Budget,Dec,3704471991
CDE,2024,FR,Op,Budget,Feb,182991725
CDE,2024,FR,Op,Budget,Jan,118891842
CDE,2024,FR,Op,Budget,Jul,2176070188
CDE,2024,FR,Op,Budget,Jun,2212572126
CDE,2024,FR,Op,Budget,Mar,2970928620
CDE,2024,FR,Op,Budget,May,486837636
CDE,2024,FR,Op,Budget,Nov,3145951754
CDE,2024,FR,Op,Budget,Oct,4654555976
CDE,2024,FR,Op,Budget,Sep,1610767780
CDE,2024,FR,Op,Forecast,Apr,828812670
CDE,2024,FR,Op,Forecast,Aug,4080053059
CDE,2024,FR,Op,Forecast,Dec,830940233
CDE,2024,FR,Op,Forecast,Feb,248078086
CDE,2024,FR,Op,Forecast,Jan,3380661487
CDE,2024,FR,Op,Forecast,Jul,1191259666
CDE,2024,FR,Op,Forecast,Jun,2032395024
CDE,2024,FR,Op,Forecast,Mar,60951098
CDE,2024,FR,Op,Forecast,May,261204304
CDE,2024,FR,Op,Forecast,Nov,3247573000
CDE,2024,FR,Op,Forecast,Oct,3423106868
CDE,2024,FR,Op,Forecast,Sep,324449567
CDE,2024,ID,Gross,Actual,Apr,0
CDE,2024,ID,Gross,Actual,Aug,965941772
CDE,2024,ID,Gross,Actual,Dec,852427958
CDE,2024,ID,Gross,Actual,Feb,0
CDE,2024,ID,Gross,Actual,Jan,2173187026
CDE,2024,ID,Gross,Actual,Jul,240529163
CDE,2024,ID,Gross,Actual,Jun,792165816
CDE,2024,ID,Gross,Actual,Mar,4826756001
CDE,2024,ID,Gross,Actual,May,1626180256
CDE,2024,ID,Gross,Actual,Nov,4982477069
CDE,2024,ID,Gross,Actual,Oct,859847563
CDE,2024,ID,Gross,Actual,Sep,664051515
CDE,2024,ID,Gross,Budget,Apr,0
CDE,2024,ID,Gross,Budget,Aug,483288318
CDE,2024,ID,Gross,Budget,Dec,809531691
CDE,2024,ID,Gross,Budget,Feb,0
CDE,2024,ID,Gross,Budget,Jan,5416164097
CDE,2024,ID,Gross,Budget,Jul,2377263587
CDE,2024,ID,Gross,Budget,Jun,939530804
CDE,2024,ID,Gross,Budget,Mar,1966662657
CDE,2024,ID,Gross,Budget,May,675148146
CDE,2024,ID,Gross,Budget,Nov,3749562997
CDE,2024,ID,Gross,Budget,Oct,450933478
CDE,2024,ID,Gross,Budget,Sep,3453567851
CDE,2024,ID,Gross,Forecast,Apr,0
CDE,2024,ID,Gross,Forecast,Aug,267403589
CDE,2024,ID,Gross,Forecast,Dec,738240581
CDE,2024,ID,Gross,Forecast,Feb,0
CDE,2024,ID,Gross,Forecast,Jan,3907951316
CDE,2024,ID,Gross,Forecast,Jul,2368144758
CDE,2024,ID,Gross,Forecast,Jun,232252095
CDE,2024,ID,Gross,Forecast,Mar,5030430515
CDE,2024,ID,Gross,Forecast,May,626186159
CDE,2024,ID,Gross,Forecast,Nov,4359136693
CDE,2024,ID,Gross,Forecast,Oct,634783729
CDE,2024,ID,Gross,Forecast,Sep,3151198033
CDE,2024,ID,Net,Actual,Apr,237749572
CDE,2024,ID,Net,Actual,Aug,895902327
CDE,2024,ID,Net,Actual,Dec,131419053
CDE,2024,ID,Net,Actual,Feb,68369
CDE,2024,ID,Net,Actual,Jan,285270357
CDE,2024,ID,Net,Actual,Jul,896621392
CDE,2024,ID,Net,Actual,Jun,567892034
CDE,2024,ID,Net,Actual,Mar,5100919173
CDE,2024,ID,Net,Actual,May,1541756066
CDE,2024,ID,Net,Actual,Nov,803068538
CDE,2024,ID,Net,Actual,Oct,753835976
CDE,2024,ID,Net,Actual,Sep,2333563642
CDE,2024,ID,Net,Budget,Apr,115937585
CDE,2024,ID,Net,Budget,Aug,151698089
CDE,2024,ID,Net,Budget,Dec,263762828
CDE,2024,ID,Net,Budget,Feb,93796
CDE,2024,ID,Net,Budget,Jan,5352951873
CDE,2024,ID,Net,Budget,Jul,538726516
CDE,2024,ID,Net,Budget,Jun,836658143
CDE,2024,ID,Net,Budget,Mar,2464844095
CDE,2024,ID,Net,Budget,May,92585384
CDE,2024,ID,Net,Budget,Nov,987656695
CDE,2024,ID,Net,Budget,Oct,789442063
CDE,2024,ID,Net,Budget,Sep,2407454932
CDE,2024,ID,Net,Forecast,Apr,99161576
CDE,2024,ID,Net,Forecast,Aug,2443989694
CDE,2024,ID,Net,Forecast,Dec,120431292
CDE,2024,ID,Net,Forecast,Feb,380441
CDE,2024,ID,Net,Forecast,Jan,5422351054
CDE,2024,ID,Net,Forecast,Jul,499131324
CDE,2024,ID,Net,Forecast,Jun,183943195
CDE,2024,ID,Net,Forecast,Mar,1098574065
CDE,2024,ID,Net,Forecast,May,1514914013
CDE,2024,ID,Net,Forecast,Nov,5203479607
CDE,2024,ID,Net,Forecast,Oct,586050351
CDE,2024,ID,Net,Forecast,Sep,530652141
CDE,2024,ID,Op,Actual,Apr,428964001
CDE,2024,ID,Op,Actual,Aug,1033921115
CDE,2024,ID,Op,Actual,Dec,137461299
CDE,2024,ID,Op,Actual,Feb,41656
CDE,2024,ID,Op,Actual,Jan,1824496387
CDE,2024,ID,Op,Actual,Jul,1192665045
CDE,2024,ID,Op,Actual,Jun,312662178
CDE,2024,ID,Op,Actual,Mar,1172497094
CDE,2024,ID,Op,Actual,May,1436125794
CDE,2024,ID,Op,Actual,Nov,84382351
CDE,2024,ID,Op,Actual,Oct,673538440
CDE,2024,ID,Op,Actual,Sep,2640543615
CDE,2024,ID,Op,Budget,Apr,126163472
CDE,2024,ID,Op,Budget,Aug,1172192346
CDE,2024,ID,Op,Budget,Dec,135254669
CDE,2024,ID,Op,Budget,Feb,86633
CDE,2024,ID,Op,Budget,Jan,2181737914
CDE,2024,ID,Op,Budget,Jul,2293631733
CDE,2024,ID,Op,Budget,Jun,433544365
CDE,2024,ID,Op,Budget,Mar,5169939764
CDE,2024,ID,Op,Budget,May,1305269559
CDE,2024,ID,Op,Budget,Nov,485001646
CDE,2024,ID,Op,Budget,Oct,379376650
CDE,2024,ID,Op,Budget,Sep,108246570
CDE,2024,ID,Op,Forecast,Apr,364831004
CDE,2024,ID,Op,Forecast,Aug,1346292764
CDE,2024,ID,Op,Forecast,Dec,459209371
CDE,2024,ID,Op,Forecast,Feb,7335
CDE,2024,ID,Op,Forecast,Jan,5939095255
CDE,2024,ID,Op,Forecast,Jul,2032690310
CDE,2024,ID,Op,Forecast,Jun,56049963
CDE,2024,ID,Op,Forecast,Mar,5310368880
CDE,2024,ID,Op,Forecast,May,1277914091
CDE,2024,ID,Op,Forecast,Nov,2628989511
CDE,2024,ID,Op,Forecast,Oct,291403309
CDE,2024,ID,Op,Forecast,Sep,2812312910
CDE,2024,IN,Gross,Actual,Apr,6984576800
CDE,2024,IN,Gross,Actual,Aug,435145074
CDE,2024,IN,Gross,Actual,Dec,2474945521
CDE,2024,IN,Gross,Actual,Feb,1664405581
CDE,2024,IN,Gross,Actual,Jan,7386636275
CDE,2024,IN,Gross,Actual,Jul,1413091613
CDE,2024,IN,Gross,Actual,Jun,3254143945
CDE,2024,IN,Gross,Actual,Mar,1100624698
CDE,2024,IN,Gross,Actual,May,1354748418
CDE,2024,IN,Gross,Actual,Nov,1434652793
CDE,2024,IN,Gross,Actual,Oct,793163553
CDE,2024,IN,Gross,Actual,Sep,1607352611
CDE,2024,IN,Gross,Budget,Apr,7176923673
CDE,2024,IN,Gross,Budget,Aug,1682023296
CDE,2024,IN,Gross,Budget,Dec,1712968775
CDE,2024,IN,Gross,Budget,Feb,6148569044
CDE,2024,IN,Gross,Budget,Jan,5283035202
CDE,2024,IN,Gross,Budget,Jul,3200476407
CDE,2024,IN,Gross,Budget,Jun,1027594218
CDE,2024,IN,Gross,Budget,Mar,617737287
CDE,2024,IN,Gross,Budget,May,1366616815
CDE,2024,IN,Gross,Budget,Nov,265064350
CDE,2024,IN,Gross,Budget,Oct,867916006
CDE,2024,IN,Gross,Budget,Sep,2347098528
CDE,2024,IN,Gross,Forecast,Apr,1415381244
CDE,2024,IN,Gross,Forecast,Aug,802956930
CDE,2024,IN,Gross,Forecast,Dec,3054132071
CDE,2024,IN,Gross,Forecast,Feb,3191106427
CDE,2024,IN,Gross,Forecast,Jan,7248074908
CDE,2024,IN,Gross,Forecast,Jul,276010124
CDE,2024,IN,Gross,Forecast,Jun,3366493564
CDE,2024,IN,Gross,Forecast,Mar,114096654
CDE,2024,IN,Gross,Forecast,May,1441458419
CDE,2024,IN,Gross,Forecast,Nov,648204758
CDE,2024,IN,Gross,Forecast,Oct,351716487
CDE,2024,IN,Gross,Forecast,Sep,2854528463
CDE,2024,IN,Net,Actual,Apr,5989906135
CDE,2024,IN,Net,Actual,Aug,2039326095
CDE,2024,IN,Net,Actual,Dec,5594666336
CDE,2024,IN,Net,Actual,Feb,1685756231
CDE,2024,IN,Net,Actual,Jan,3535822434
CDE,2024,IN,Net,Actual,Jul,2045476779
CDE,2024,IN,Net,Actual,Jun,2424106656
CDE,2024,IN,Net,Actual,Mar,840939867
CDE,2024,IN,Net,Actual,May,528366791
CDE,2024,IN,Net,Actual,Nov,1540918267
CDE,2024,IN,Net,Actual,Oct,1556044705
CDE,2024,IN,Net,Actual,Sep,2514090697
CDE,2024,IN,Net,Budget,Apr,1389206227
CDE,2024,IN,Net,Budget,Aug,1623860138
CDE,2024,IN,Net,Budget,Dec,3292978793
CDE,2024,IN,Net,Budget,Feb,1462890516
CDE,2024,IN,Net,Budget,Jan,5306575080
CDE,2024,IN,Net,Budget,Jul,1519657136
CDE,2024,IN,Net,Budget,Jun,5670808647
CDE,2024,IN,Net,Budget,Mar,494024472
CDE,2024,IN,Net,Budget,May,738962939
CDE,2024,IN,Net,Budget,Nov,75121640
CDE,2024,IN,Net,Budget,Oct,1653138955
CDE,2024,IN,Net,Budget,Sep,3208941474
CDE,2024,IN,Net,Forecast,Apr,8411937497
CDE,2024,IN,Net,Forecast,Aug,2345249193
CDE,2024,IN,Net,Forecast,Dec,3757536129
CDE,2024,IN,Net,Forecast,Feb,5376124066
CDE,2024,IN,Net,Forecast,Jan,2794051329
CDE,2024,IN,Net,Forecast,Jul,1764955698
CDE,2024,IN,Net,Forecast,Jun,5322850739
CDE,2024,IN,Net,Forecast,Mar,757115877
CDE,2024,IN,Net,Forecast,May,883775504
CDE,2024,IN,Net,Forecast,Nov,806810786
CDE,2024,IN,Net,Forecast,Oct,1871479738
CDE,2024,IN,Net,Forecast,Sep,2158313443
CDE,2024,IN,Op,Actual,Apr,2944289079
CDE,2024,IN,Op,Actual,Aug,4300920290
CDE,2024,IN,Op,Actual,Dec,3076064842
CDE,2024,IN,Op,Actual,Feb,3291077297
CDE,2024,IN,Op,Actual,Jan,1475618501
CDE,2024,IN,Op,Actual,Jul,3131231532
CDE,2024,IN,Op,Actual,Jun,6064505677
CDE,2024,IN,Op,Actual,Mar,1007162582
CDE,2024,IN,Op,Actual,May,1191129862
CDE,2024,IN,Op,Actual,Nov,434760131
CDE,2024,IN,Op,Actual,Oct,2100125146
CDE,2024,IN,Op,Actual,Sep,3597989758
CDE,2024,IN,Op,Budget,Apr,3618227842
CDE,2024,IN,Op,Budget,Aug,1777349437
CDE,2024,IN,Op,Budget,Dec,4870969982
CDE,2024,IN,Op,Budget,Feb,5285691770
CDE,2024,IN,Op,Budget,Jan,6039412570
CDE,2024,IN,Op,Budget,Jul,2619154885
CDE,2024,IN,Op,Budget,Jun,5781270466
CDE,2024,IN,Op,Budget,Mar,932249463
CDE,2024,IN,Op,Budget,May,1466056947
CDE,2024,IN,Op,Budget,Nov,735775262
CDE,2024,IN,Op,Budget,Oct,992615218
CDE,2024,IN,Op,Budget,Sep,2019974649
